,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,4,28,16026,0
0,2,Pannoy Piyanut (C),L,1,0,0,1,100.00,THA,RECEPTION,5,11,16026,0
1,17,Janthawisut Sasipapron ,OH,1,0,1,2,50.00,THA,RECEPTION,5,11,16026,0
2,1,Srithong Wipawee ,OH,0,0,1,1,0.00,THA,RECEPTION,5,11,16026,0
3,3,Guedpard Pornpun ,S,0,0,0,0,,THA,RECEPTION,5,11,16026,0
4,4,Kamlangmak Chitaporn ,MB,0,0,0,0,,THA,RECEPTION,5,11,16026,0
5,5,Nuekjang Thatdao ,MB,0,0,0,0,,THA,RECEPTION,5,11,16026,0
6,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,5,11,16026,0
7,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,5,11,16026,0
8,18,Kongyot Ajcharaporn ,OH,0,0,0,0,,THA,RECEPTION,5,11,16026,0
9,19,Moksri Chatchu-On ,OH,0,2,7,9,-22.22,THA,RECEPTION,5,11,16026,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,5,11,16026,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,5,11,16026,0
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,5,11,16026,0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,5,11,16026,0
0,1,Stenzel Maria ,L,7,1,17,25,24.00,POL,RECEPTION,0,0,16027,
1,30,Rozanski Olivia ,OH,3,1,41,45,4.44,POL,RECEPTION,0,0,16027,
2,11,Lukasik Martyna ,OH,2,0,13,15,13.33,POL,RECEPTION,0,0,16027,
3,12,Szczyglowska Aleksandra ,OH,2,0,4,6,33.33,POL,RECEPTION,0,0,16027,
4,15,Czyrnianska Martyna ,OH,1,0,2,3,33.33,POL,RECEPTION,0,0,16027,
5,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,0,0,16027,
6,6,Witkowska Kamila ,MB,0,0,0,0,,POL,RECEPTION,0,0,16027,
7,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,0,0,16027,
8,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,0,0,16027,
9,10,Fedusio Monika ,OH,0,1,1,2,-50.00,POL,RECEPTION,0,0,16027,
10,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,0,0,16027,
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,0,0,16027,
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,0,0,16027,
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,0,0,16027,
0,1,Stenzel Maria ,L,2,0,3,5,40.00,POL,RECEPTION,1,20,16027,0
1,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,1,20,16027,0
2,6,Witkowska Kamila ,MB,0,0,0,0,,POL,RECEPTION,1,20,16027,0
3,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,1,20,16027,0
4,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,1,20,16027,0
5,10,Fedusio Monika ,OH,0,0,0,0,,POL,RECEPTION,1,20,16027,0
6,11,Lukasik Martyna ,OH,0,0,5,5,0.00,POL,RECEPTION,1,20,16027,0
7,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,RECEPTION,1,20,16027,0
8,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,1,20,16027,0
9,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,1,20,16027,0
10,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,1,20,16027,0
11,30,Rozanski Olivia ,OH,0,0,14,14,0.00,POL,RECEPTION,1,20,16027,0
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,1,20,16027,0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,1,20,16027,0
0,1,Stenzel Maria ,L,3,1,4,8,25.00,POL,RECEPTION,2,25,16027,1
1,11,Lukasik Martyna ,OH,1,0,5,6,16.67,POL,RECEPTION,2,25,16027,1
2,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,2,25,16027,1
3,6,Witkowska Kamila ,MB,0,0,0,0,,POL,RECEPTION,2,25,16027,1
4,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,2,25,16027,1
5,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,2,25,16027,1
6,10,Fedusio Monika ,OH,0,0,0,0,,POL,RECEPTION,2,25,16027,1
7,12,Szczyglowska Aleksandra ,OH,0,0,2,2,0.00,POL,RECEPTION,2,25,16027,1
8,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,2,25,16027,1
9,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,2,25,16027,1
10,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,2,25,16027,1
11,30,Rozanski Olivia ,OH,0,0,5,5,0.00,POL,RECEPTION,2,25,16027,1
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,2,25,16027,1
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,2,25,16027,1
0,1,Stenzel Maria ,L,1,0,5,6,16.67,POL,RECEPTION,3,20,16027,0
1,30,Rozanski Olivia ,OH,1,0,13,14,7.14,POL,RECEPTION,3,20,16027,0
2,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,3,20,16027,0
3,6,Witkowska Kamila ,MB,0,0,0,0,,POL,RECEPTION,3,20,16027,0
4,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,3,20,16027,0
5,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,3,20,16027,0
6,10,Fedusio Monika ,OH,0,1,1,2,-50.00,POL,RECEPTION,3,20,16027,0
7,11,Lukasik Martyna ,OH,0,0,1,1,0.00,POL,RECEPTION,3,20,16027,0
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,RECEPTION,3,20,16027,0
9,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,3,20,16027,0
10,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,3,20,16027,0
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,3,20,16027,0
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,3,20,16027,0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,3,20,16027,0
0,30,Rozanski Olivia ,OH,2,1,7,10,10.00,POL,RECEPTION,4,25,16027,1
1,11,Lukasik Martyna ,OH,1,0,2,3,33.33,POL,RECEPTION,4,25,16027,1
2,15,Czyrnianska Martyna ,OH,1,0,1,2,50.00,POL,RECEPTION,4,25,16027,1
3,1,Stenzel Maria ,L,0,0,3,3,0.00,POL,RECEPTION,4,25,16027,1
4,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,4,25,16027,1
5,6,Witkowska Kamila ,MB,0,0,0,0,,POL,RECEPTION,4,25,16027,1
6,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,4,25,16027,1
7,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,4,25,16027,1
8,10,Fedusio Monika ,OH,0,0,0,0,,POL,RECEPTION,4,25,16027,1
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,RECEPTION,4,25,16027,1
10,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,4,25,16027,1
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,4,25,16027,1
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,4,25,16027,1
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,4,25,16027,1
0,12,Szczyglowska Aleksandra ,OH,2,0,2,4,50.00,POL,RECEPTION,5,15,16027,1
1,1,Stenzel Maria ,L,1,0,2,3,33.33,POL,RECEPTION,5,15,16027,1
2,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,5,15,16027,1
3,6,Witkowska Kamila ,MB,0,0,0,0,,POL,RECEPTION,5,15,16027,1
4,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,5,15,16027,1
5,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,5,15,16027,1
6,10,Fedusio Monika ,OH,0,0,0,0,,POL,RECEPTION,5,15,16027,1
7,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,5,15,16027,1
8,15,Czyrnianska Martyna ,OH,0,0,1,1,0.00,POL,RECEPTION,5,15,16027,1
9,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,5,15,16027,1
10,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,5,15,16027,1
11,30,Rozanski Olivia ,OH,0,0,2,2,0.00,POL,RECEPTION,5,15,16027,1
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,5,15,16027,1
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,5,15,16027,1
0,9,Gray Alexa ,OH,8,2,34,44,13.64,CAN,RECEPTION,0,0,16027,
1,11,Mitrovic Andrea ,OH,2,0,10,12,16.67,CAN,RECEPTION,0,0,16027,
2,4,Savard Vicky ,OH,1,1,4,6,0.00,CAN,RECEPTION,0,0,16027,
3,14,Howe Hilary ,OH,1,0,11,12,8.33,CAN,RECEPTION,0,0,16027,
4,19,Maglio Emily ,MB,1,0,3,4,25.00,CAN,RECEPTION,0,0,16027,
5,5,Murmann Julia ,L,0,1,16,17,-5.88,CAN,RECEPTION,0,0,16027,
6,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,0,0,16027,
7,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,0,0,16027,
8,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,0,0,16027,
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,0,0,16027,
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,0,0,16027,
11,17,Jost Kacey ,L,0,0,0,0,,CAN,RECEPTION,0,0,16027,
12,18,Robitaille Kim ,S,0,0,0,0,,CAN,RECEPTION,0,0,16027,
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,RECEPTION,0,0,16027,
0,9,Gray Alexa ,OH,1,0,9,10,10.00,CAN,RECEPTION,1,25,16027,1
1,11,Mitrovic Andrea ,OH,1,0,5,6,16.67,CAN,RECEPTION,1,25,16027,1
2,4,Savard Vicky ,OH,0,0,0,0,,CAN,RECEPTION,1,25,16027,1
3,5,Murmann Julia ,L,0,0,3,3,0.00,CAN,RECEPTION,1,25,16027,1
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16027,1
5,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16027,1
6,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,1,25,16027,1
7,14,Howe Hilary ,OH,0,0,0,0,,CAN,RECEPTION,1,25,16027,1
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,1,25,16027,1
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,1,25,16027,1
10,17,Jost Kacey ,L,0,0,0,0,,CAN,RECEPTION,1,25,16027,1
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,RECEPTION,1,25,16027,1
12,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,RECEPTION,1,25,16027,1
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16027,1
0,9,Gray Alexa ,OH,3,1,6,10,20.00,CAN,RECEPTION,2,23,16027,0
1,4,Savard Vicky ,OH,1,0,1,2,50.00,CAN,RECEPTION,2,23,16027,0
2,11,Mitrovic Andrea ,OH,1,0,5,6,16.67,CAN,RECEPTION,2,23,16027,0
3,5,Murmann Julia ,L,0,0,3,3,0.00,CAN,RECEPTION,2,23,16027,0
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,2,23,16027,0
5,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,2,23,16027,0
6,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,2,23,16027,0
7,14,Howe Hilary ,OH,0,0,0,0,,CAN,RECEPTION,2,23,16027,0
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,2,23,16027,0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,2,23,16027,0
10,17,Jost Kacey ,L,0,0,0,0,,CAN,RECEPTION,2,23,16027,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,RECEPTION,2,23,16027,0
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,2,23,16027,0
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,RECEPTION,2,23,16027,0
0,9,Gray Alexa ,OH,3,0,5,8,37.50,CAN,RECEPTION,3,25,16027,1
1,4,Savard Vicky ,OH,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
2,5,Murmann Julia ,L,0,1,5,6,-16.67,CAN,RECEPTION,3,25,16027,1
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
5,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
6,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
7,14,Howe Hilary ,OH,0,0,5,5,0.00,CAN,RECEPTION,3,25,16027,1
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
10,17,Jost Kacey ,L,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,RECEPTION,3,25,16027,1
0,9,Gray Alexa ,OH,1,0,10,11,9.09,CAN,RECEPTION,4,23,16027,0
1,14,Howe Hilary ,OH,1,0,3,4,25.00,CAN,RECEPTION,4,23,16027,0
2,19,Maglio Emily ,MB,1,0,2,3,33.33,CAN,RECEPTION,4,23,16027,0
3,4,Savard Vicky ,OH,0,0,1,1,0.00,CAN,RECEPTION,4,23,16027,0
4,5,Murmann Julia ,L,0,0,2,2,0.00,CAN,RECEPTION,4,23,16027,0
5,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,4,23,16027,0
6,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,4,23,16027,0
7,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,RECEPTION,4,23,16027,0
8,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,4,23,16027,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,4,23,16027,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,4,23,16027,0
11,17,Jost Kacey ,L,0,0,0,0,,CAN,RECEPTION,4,23,16027,0
12,18,Robitaille Kim ,S,0,0,0,0,,CAN,RECEPTION,4,23,16027,0
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,RECEPTION,4,23,16027,0
0,4,Savard Vicky ,OH,0,1,2,3,-33.33,CAN,RECEPTION,5,13,16027,0
1,5,Murmann Julia ,L,0,0,3,3,0.00,CAN,RECEPTION,5,13,16027,0
2,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,5,13,16027,0
3,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,5,13,16027,0
4,9,Gray Alexa ,OH,0,1,4,5,-20.00,CAN,RECEPTION,5,13,16027,0
5,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,RECEPTION,5,13,16027,0
6,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,5,13,16027,0
7,14,Howe Hilary ,OH,0,0,3,3,0.00,CAN,RECEPTION,5,13,16027,0
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,5,13,16027,0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,5,13,16027,0
10,17,Jost Kacey ,L,0,0,0,0,,CAN,RECEPTION,5,13,16027,0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,RECEPTION,5,13,16027,0
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,5,13,16027,0
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,RECEPTION,5,13,16027,0
0,12,Li Yingying ,OH,11,0,23,34,32.35,CHN,RECEPTION,0,0,16029,
1,18,Wang Mengjie ,L,9,0,8,17,52.94,CHN,RECEPTION,0,0,16029,
2,10,Wang Yunlu ,OH,7,1,18,26,23.08,CHN,RECEPTION,0,0,16029,
3,6,Gong Xiangyu ,O,6,1,8,15,33.33,CHN,RECEPTION,0,0,16029,
4,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,0,0,16029,
5,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,0,0,16029,
6,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,0,0,16029,
7,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,0,0,16029,
8,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,0,0,16029,
9,8,Xu Xiaoting ,S,0,0,0,0,,CHN,RECEPTION,0,0,16029,
10,11,Zhong Hui ,OH,0,0,0,0,,CHN,RECEPTION,0,0,16029,
11,14,Zheng Yixin ,O,0,0,0,0,,CHN,RECEPTION,0,0,16029,
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,0,0,16029,
13,23,Du Qingqing ,OH,0,0,0,0,,CHN,RECEPTION,0,0,16029,
0,10,Wang Yunlu ,OH,5,0,3,8,62.50,CHN,RECEPTION,1,25,16029,1
1,12,Li Yingying ,OH,3,0,6,9,33.33,CHN,RECEPTION,1,25,16029,1
2,18,Wang Mengjie ,L,2,0,2,4,50.00,CHN,RECEPTION,1,25,16029,1
3,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
4,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
6,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
7,6,Gong Xiangyu ,O,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
8,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
9,8,Xu Xiaoting ,S,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
10,11,Zhong Hui ,OH,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
11,14,Zheng Yixin ,O,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
13,23,Du Qingqing ,OH,0,0,0,0,,CHN,RECEPTION,1,25,16029,1
0,6,Gong Xiangyu ,O,2,1,2,5,20.00,CHN,RECEPTION,2,22,16029,0
1,12,Li Yingying ,OH,2,0,7,9,22.22,CHN,RECEPTION,2,22,16029,0
2,18,Wang Mengjie ,L,2,0,0,2,100.00,CHN,RECEPTION,2,22,16029,0
3,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,2,22,16029,0
4,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,2,22,16029,0
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,2,22,16029,0
6,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,2,22,16029,0
7,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,2,22,16029,0
8,8,Xu Xiaoting ,S,0,0,0,0,,CHN,RECEPTION,2,22,16029,0
9,10,Wang Yunlu ,OH,0,0,7,7,0.00,CHN,RECEPTION,2,22,16029,0
10,11,Zhong Hui ,OH,0,0,0,0,,CHN,RECEPTION,2,22,16029,0
11,14,Zheng Yixin ,O,0,0,0,0,,CHN,RECEPTION,2,22,16029,0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,2,22,16029,0
13,23,Du Qingqing ,OH,0,0,0,0,,CHN,RECEPTION,2,22,16029,0
0,6,Gong Xiangyu ,O,1,0,3,4,25.00,CHN,RECEPTION,3,25,16029,1
1,12,Li Yingying ,OH,1,0,2,3,33.33,CHN,RECEPTION,3,25,16029,1
2,18,Wang Mengjie ,L,1,0,3,4,25.00,CHN,RECEPTION,3,25,16029,1
3,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,3,25,16029,1
4,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,3,25,16029,1
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,3,25,16029,1
6,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,3,25,16029,1
7,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,3,25,16029,1
8,8,Xu Xiaoting ,S,0,0,0,0,,CHN,RECEPTION,3,25,16029,1
9,10,Wang Yunlu ,OH,0,0,4,4,0.00,CHN,RECEPTION,3,25,16029,1
10,11,Zhong Hui ,OH,0,0,0,0,,CHN,RECEPTION,3,25,16029,1
11,14,Zheng Yixin ,O,0,0,0,0,,CHN,RECEPTION,3,25,16029,1
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,3,25,16029,1
13,23,Du Qingqing ,OH,0,0,0,0,,CHN,RECEPTION,3,25,16029,1
0,12,Li Yingying ,OH,3,0,6,9,33.33,CHN,RECEPTION,4,20,16029,0
1,6,Gong Xiangyu ,O,2,0,2,4,50.00,CHN,RECEPTION,4,20,16029,0
2,18,Wang Mengjie ,L,2,0,3,5,40.00,CHN,RECEPTION,4,20,16029,0
3,10,Wang Yunlu ,OH,1,1,3,5,0.00,CHN,RECEPTION,4,20,16029,0
4,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,4,20,16029,0
5,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,4,20,16029,0
6,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,4,20,16029,0
7,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,4,20,16029,0
8,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,4,20,16029,0
9,8,Xu Xiaoting ,S,0,0,0,0,,CHN,RECEPTION,4,20,16029,0
10,11,Zhong Hui ,OH,0,0,0,0,,CHN,RECEPTION,4,20,16029,0
11,14,Zheng Yixin ,O,0,0,0,0,,CHN,RECEPTION,4,20,16029,0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,4,20,16029,0
13,23,Du Qingqing ,OH,0,0,0,0,,CHN,RECEPTION,4,20,16029,0
0,12,Li Yingying ,OH,2,0,2,4,50.00,CHN,RECEPTION,5,15,16029,1
1,18,Wang Mengjie ,L,2,0,0,2,100.00,CHN,RECEPTION,5,15,16029,1
2,6,Gong Xiangyu ,O,1,0,1,2,50.00,CHN,RECEPTION,5,15,16029,1
3,10,Wang Yunlu ,OH,1,0,1,2,50.00,CHN,RECEPTION,5,15,16029,1
4,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,5,15,16029,1
5,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,5,15,16029,1
6,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,5,15,16029,1
7,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,5,15,16029,1
8,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,5,15,16029,1
9,8,Xu Xiaoting ,S,0,0,0,0,,CHN,RECEPTION,5,15,16029,1
10,11,Zhong Hui ,OH,0,0,0,0,,CHN,RECEPTION,5,15,16029,1
11,14,Zheng Yixin ,O,0,0,0,0,,CHN,RECEPTION,5,15,16029,1
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,5,15,16029,1
13,23,Du Qingqing ,OH,0,0,0,0,,CHN,RECEPTION,5,15,16029,1
0,12,Menezes Oliveira de Souza Ana Cristina ,OH,18,2,18,38,42.11,BRA,RECEPTION,0,0,16029,
1,17,Bergmann Julia Isabelle ,OH,12,1,26,39,28.21,BRA,RECEPTION,0,0,16029,
2,14,Araujo Natália ,L,8,1,11,20,35.00,BRA,RECEPTION,0,0,16029,
3,2,Duarte Alecrim Diana ,MB,0,0,0,0,,BRA,RECEPTION,0,0,16029,
4,4,Viezel Lorena Giovana ,MB,0,0,0,0,,BRA,RECEPTION,0,0,16029,
5,8,Silva Carneiro Macris Fernanda (C),S,0,0,0,0,,BRA,RECEPTION,0,0,16029,
6,11,Basso Maiara ,OH,0,0,0,0,,BRA,RECEPTION,0,0,16029,
7,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,0,0,16029,
8,16,Nascimento Kisy ,O,0,0,0,0,,BRA,RECEPTION,0,0,16029,
9,18,Da Silva Lorrayna ,O,0,0,0,0,,BRA,RECEPTION,0,0,16029,
10,19,Lemes Santos Tainara ,O,0,0,0,0,,BRA,RECEPTION,0,0,16029,
11,20,Vasques Lais ,L,0,0,0,0,,BRA,RECEPTION,0,0,16029,
12,21,Rios Naiane De Almeida ,S,0,0,0,0,,BRA,RECEPTION,0,0,16029,
0,12,Menezes Oliveira de Souza Ana Cristina ,OH,6,0,4,10,60.00,BRA,RECEPTION,1,23,16029,0
1,17,Bergmann Julia Isabelle ,OH,3,1,5,9,22.22,BRA,RECEPTION,1,23,16029,0
2,14,Araujo Natália ,L,1,0,3,4,25.00,BRA,RECEPTION,1,23,16029,0
3,2,Duarte Alecrim Diana ,MB,0,0,0,0,,BRA,RECEPTION,1,23,16029,0
4,4,Viezel Lorena Giovana ,MB,0,0,0,0,,BRA,RECEPTION,1,23,16029,0
5,8,Silva Carneiro Macris Fernanda (C),S,0,0,0,0,,BRA,RECEPTION,1,23,16029,0
6,11,Basso Maiara ,OH,0,0,0,0,,BRA,RECEPTION,1,23,16029,0
7,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,1,23,16029,0
8,16,Nascimento Kisy ,O,0,0,0,0,,BRA,RECEPTION,1,23,16029,0
9,18,Da Silva Lorrayna ,O,0,0,0,0,,BRA,RECEPTION,1,23,16029,0
10,19,Lemes Santos Tainara ,O,0,0,0,0,,BRA,RECEPTION,1,23,16029,0
11,20,Vasques Lais ,L,0,0,0,0,,BRA,RECEPTION,1,23,16029,0
12,21,Rios Naiane De Almeida ,S,0,0,0,0,,BRA,RECEPTION,1,23,16029,0
0,12,Menezes Oliveira de Souza Ana Cristina ,OH,5,0,3,8,62.50,BRA,RECEPTION,2,25,16029,1
1,17,Bergmann Julia Isabelle ,OH,4,0,5,9,44.44,BRA,RECEPTION,2,25,16029,1
2,14,Araujo Natália ,L,1,1,1,3,0.00,BRA,RECEPTION,2,25,16029,1
3,2,Duarte Alecrim Diana ,MB,0,0,0,0,,BRA,RECEPTION,2,25,16029,1
