Unnamed: 0,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
3,12,Bamrungsuk Hattaya ,MB,2,1,1,0,,0.0,THA,SCORING,4,28,16026,0.0
4,19,Moksri Chatchu-On ,OH,2,2,0,0,,-16.67,THA,SCORING,4,28,16026,0.0
5,1,Srithong Wipawee ,OH,0,0,0,0,,,THA,SCORING,4,28,16026,0.0
6,2,Pannoy Piyanut (C),L,0,0,0,0,,,THA,SCORING,4,28,16026,0.0
7,3,Guedpard Pornpun ,S,0,0,0,0,,0.0,THA,SCORING,4,28,16026,0.0
8,4,Kamlangmak Chitaporn ,MB,0,0,0,0,,,THA,SCORING,4,28,16026,0.0
9,17,Janthawisut Sasipapron ,OH,0,0,0,0,,-30.0,THA,SCORING,4,28,16026,0.0
10,20,Pairoj Supattra ,L,0,0,0,0,,,THA,SCORING,4,28,16026,0.0
11,21,Sooksod Thanacha ,O,0,0,0,0,,,THA,SCORING,4,28,16026,0.0
12,23,ManaKij Sirima ,S,0,0,0,0,,,THA,SCORING,4,28,16026,0.0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,,THA,SCORING,4,28,16026,0.0
0,21,Sooksod Thanacha ,O,3,3,0,0,,9.09,THA,SCORING,5,11,16026,0.0
1,19,Moksri Chatchu-On ,OH,2,2,0,0,,33.33,THA,SCORING,5,11,16026,0.0
2,3,Guedpard Pornpun ,S,1,1,0,0,,-20.0,THA,SCORING,5,11,16026,0.0
3,5,Nuekjang Thatdao ,MB,1,1,0,0,,-10.0,THA,SCORING,5,11,16026,0.0
4,16,Kokram Pimpichaya ,O,1,1,0,0,,0.0,THA,SCORING,5,11,16026,0.0
5,17,Janthawisut Sasipapron ,OH,1,1,0,0,,0.0,THA,SCORING,5,11,16026,0.0
6,1,Srithong Wipawee ,OH,0,0,0,0,,0.0,THA,SCORING,5,11,16026,0.0
7,2,Pannoy Piyanut (C),L,0,0,0,0,,,THA,SCORING,5,11,16026,0.0
8,4,Kamlangmak Chitaporn ,MB,0,0,0,0,,,THA,SCORING,5,11,16026,0.0
9,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,0.0,THA,SCORING,5,11,16026,0.0
10,18,Kongyot Ajcharaporn ,OH,0,0,0,0,,,THA,SCORING,5,11,16026,0.0
11,20,Pairoj Supattra ,L,0,0,0,0,,,THA,SCORING,5,11,16026,0.0
12,23,ManaKij Sirima ,S,0,0,0,0,,,THA,SCORING,5,11,16026,0.0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,,THA,SCORING,5,11,16026,0.0
0,9,Stysiak Magdalena ,O,21,15,5,1,,10.81,POL,SCORING,0,0,16027,
1,30,Rozanski Olivia ,OH,18,16,1,1,,9.72,POL,SCORING,0,0,16027,
2,5,Korneluk Agnieszka ,MB,15,11,4,0,,4.69,POL,SCORING,0,0,16027,
3,11,Lukasik Martyna ,OH,10,10,0,0,,7.89,POL,SCORING,0,0,16027,
4,95,Jurczyk Magdalena ,MB,7,5,1,1,,2.5,POL,SCORING,0,0,16027,
5,15,Czyrnianska Martyna ,OH,5,4,0,1,,30.77,POL,SCORING,0,0,16027,
6,7,Galkowska Monika ,O,2,1,1,0,,-11.76,POL,SCORING,0,0,16027,
7,26,Wenerska Katarzyna ,S,2,1,1,0,,-15.62,POL,SCORING,0,0,16027,
8,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,0,0,16027,
9,6,Witkowska Kamila ,MB,0,0,0,0,,,POL,SCORING,0,0,16027,
10,10,Fedusio Monika ,OH,0,0,0,0,,0.0,POL,SCORING,0,0,16027,
11,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,0,0,16027,
12,27,Pacak Joanna ,MB,0,0,0,0,,,POL,SCORING,0,0,16027,
13,62,Nowicka Julia ,S,0,0,0,0,,,POL,SCORING,0,0,16027,
0,9,Stysiak Magdalena ,O,5,3,2,0,,10.53,POL,SCORING,1,20,16027,0.0
1,11,Lukasik Martyna ,OH,4,4,0,0,,15.38,POL,SCORING,1,20,16027,0.0
2,30,Rozanski Olivia ,OH,3,3,0,0,,0.0,POL,SCORING,1,20,16027,0.0
3,5,Korneluk Agnieszka ,MB,2,2,0,0,,-17.65,POL,SCORING,1,20,16027,0.0
4,95,Jurczyk Magdalena ,MB,1,1,0,0,,-8.33,POL,SCORING,1,20,16027,0.0
5,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,1,20,16027,0.0
6,6,Witkowska Kamila ,MB,0,0,0,0,,,POL,SCORING,1,20,16027,0.0
7,7,Galkowska Monika ,O,0,0,0,0,,,POL,SCORING,1,20,16027,0.0
8,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,1,20,16027,0.0
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,1,20,16027,0.0
10,15,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,1,20,16027,0.0
11,26,Wenerska Katarzyna ,S,0,0,0,0,,-37.5,POL,SCORING,1,20,16027,0.0
12,27,Pacak Joanna ,MB,0,0,0,0,,,POL,SCORING,1,20,16027,0.0
13,62,Nowicka Julia ,S,0,0,0,0,,,POL,SCORING,1,20,16027,0.0
0,9,Stysiak Magdalena ,O,6,5,1,0,,20.0,POL,SCORING,2,25,16027,1.0
1,30,Rozanski Olivia ,OH,6,6,0,0,,25.0,POL,SCORING,2,25,16027,1.0
2,11,Lukasik Martyna ,OH,4,4,0,0,,20.0,POL,SCORING,2,25,16027,1.0
3,95,Jurczyk Magdalena ,MB,3,1,1,1,,42.86,POL,SCORING,2,25,16027,1.0
4,5,Korneluk Agnieszka ,MB,2,1,1,0,,0.0,POL,SCORING,2,25,16027,1.0
5,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,2,25,16027,1.0
6,6,Witkowska Kamila ,MB,0,0,0,0,,,POL,SCORING,2,25,16027,1.0
7,7,Galkowska Monika ,O,0,0,0,0,,,POL,SCORING,2,25,16027,1.0
8,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,2,25,16027,1.0
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,2,25,16027,1.0
10,15,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,2,25,16027,1.0
11,26,Wenerska Katarzyna ,S,0,0,0,0,,-20.0,POL,SCORING,2,25,16027,1.0
12,27,Pacak Joanna ,MB,0,0,0,0,,,POL,SCORING,2,25,16027,1.0
13,62,Nowicka Julia ,S,0,0,0,0,,,POL,SCORING,2,25,16027,1.0
0,30,Rozanski Olivia ,OH,6,4,1,1,,21.05,POL,SCORING,3,20,16027,0.0
1,5,Korneluk Agnieszka ,MB,5,4,1,0,,25.0,POL,SCORING,3,20,16027,0.0
2,7,Galkowska Monika ,O,2,1,1,0,,-11.76,POL,SCORING,3,20,16027,0.0
3,11,Lukasik Martyna ,OH,2,2,0,0,,9.09,POL,SCORING,3,20,16027,0.0
4,26,Wenerska Katarzyna ,S,1,0,1,0,,0.0,POL,SCORING,3,20,16027,0.0
5,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,3,20,16027,0.0
6,6,Witkowska Kamila ,MB,0,0,0,0,,,POL,SCORING,3,20,16027,0.0
7,9,Stysiak Magdalena ,O,0,0,0,0,,-28.57,POL,SCORING,3,20,16027,0.0
8,10,Fedusio Monika ,OH,0,0,0,0,,0.0,POL,SCORING,3,20,16027,0.0
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,3,20,16027,0.0
10,15,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,3,20,16027,0.0
11,27,Pacak Joanna ,MB,0,0,0,0,,,POL,SCORING,3,20,16027,0.0
12,62,Nowicka Julia ,S,0,0,0,0,,,POL,SCORING,3,20,16027,0.0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,-22.22,POL,SCORING,3,20,16027,0.0
0,9,Stysiak Magdalena ,O,7,5,2,0,,18.18,POL,SCORING,4,25,16027,1.0
1,5,Korneluk Agnieszka ,MB,4,2,2,0,,13.33,POL,SCORING,4,25,16027,1.0
2,30,Rozanski Olivia ,OH,2,2,0,0,,-8.33,POL,SCORING,4,25,16027,1.0
3,15,Czyrnianska Martyna ,OH,1,1,0,0,,0.0,POL,SCORING,4,25,16027,1.0
4,26,Wenerska Katarzyna ,S,1,1,0,0,,12.5,POL,SCORING,4,25,16027,1.0
5,95,Jurczyk Magdalena ,MB,1,1,0,0,,-16.67,POL,SCORING,4,25,16027,1.0
6,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,4,25,16027,1.0
7,6,Witkowska Kamila ,MB,0,0,0,0,,,POL,SCORING,4,25,16027,1.0
8,7,Galkowska Monika ,O,0,0,0,0,,,POL,SCORING,4,25,16027,1.0
9,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,4,25,16027,1.0
10,11,Lukasik Martyna ,OH,0,0,0,0,,-50.0,POL,SCORING,4,25,16027,1.0
11,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,4,25,16027,1.0
12,27,Pacak Joanna ,MB,0,0,0,0,,,POL,SCORING,4,25,16027,1.0
13,62,Nowicka Julia ,S,0,0,0,0,,,POL,SCORING,4,25,16027,1.0
0,15,Czyrnianska Martyna ,OH,4,3,0,1,,44.44,POL,SCORING,5,15,16027,1.0
1,9,Stysiak Magdalena ,O,3,2,0,1,,9.09,POL,SCORING,5,15,16027,1.0
2,5,Korneluk Agnieszka ,MB,2,2,0,0,,14.29,POL,SCORING,5,15,16027,1.0
3,95,Jurczyk Magdalena ,MB,2,2,0,0,,33.33,POL,SCORING,5,15,16027,1.0
4,30,Rozanski Olivia ,OH,1,1,0,0,,0.0,POL,SCORING,5,15,16027,1.0
5,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,5,15,16027,1.0
6,6,Witkowska Kamila ,MB,0,0,0,0,,,POL,SCORING,5,15,16027,1.0
7,7,Galkowska Monika ,O,0,0,0,0,,,POL,SCORING,5,15,16027,1.0
8,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,5,15,16027,1.0
9,11,Lukasik Martyna ,OH,0,0,0,0,,,POL,SCORING,5,15,16027,1.0
10,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,5,15,16027,1.0
11,26,Wenerska Katarzyna ,S,0,0,0,0,,-50.0,POL,SCORING,5,15,16027,1.0
12,27,Pacak Joanna ,MB,0,0,0,0,,,POL,SCORING,5,15,16027,1.0
13,62,Nowicka Julia ,S,0,0,0,0,,,POL,SCORING,5,15,16027,1.0
0,9,Gray Alexa ,OH,37,36,1,0,,22.02,CAN,SCORING,0,0,16027,
1,14,Howe Hilary ,OH,15,13,2,0,,2.94,CAN,SCORING,0,0,16027,
2,4,Savard Vicky ,OH,7,4,2,1,,22.73,CAN,SCORING,0,0,16027,
3,13,King Brie ,S,7,3,2,2,,-2.56,CAN,SCORING,0,0,16027,
4,19,Maglio Emily ,MB,6,5,1,0,,-15.56,CAN,SCORING,0,0,16027,
5,11,Mitrovic Andrea ,OH,5,5,0,0,,-4.0,CAN,SCORING,0,0,16027,
6,7,Van Buskirk Layne ,MB,3,2,1,0,,-13.33,CAN,SCORING,0,0,16027,
7,6,White Jazmine Ruth ,MB,1,0,1,0,,-12.5,CAN,SCORING,0,0,16027,
8,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,0,0,16027,
9,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,0,0,16027,
10,16,Livingston Caroline ,OH,0,0,0,0,,-25.0,CAN,SCORING,0,0,16027,
11,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,0,0,16027,
12,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,0,0,16027,
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,0,0,16027,
0,9,Gray Alexa ,OH,10,10,0,0,,20.69,CAN,SCORING,1,25,16027,1.0
1,11,Mitrovic Andrea ,OH,3,3,0,0,,0.0,CAN,SCORING,1,25,16027,1.0
2,14,Howe Hilary ,OH,3,2,1,0,,0.0,CAN,SCORING,1,25,16027,1.0
3,7,Van Buskirk Layne ,MB,2,1,1,0,,-10.0,CAN,SCORING,1,25,16027,1.0
4,13,King Brie ,S,2,1,1,0,,-15.38,CAN,SCORING,1,25,16027,1.0
5,19,Maglio Emily ,MB,1,1,0,0,,0.0,CAN,SCORING,1,25,16027,1.0
6,4,Savard Vicky ,OH,0,0,0,0,,,CAN,SCORING,1,25,16027,1.0
7,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,1,25,16027,1.0
8,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,1,25,16027,1.0
9,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,1,25,16027,1.0
10,16,Livingston Caroline ,OH,0,0,0,0,,0.0,CAN,SCORING,1,25,16027,1.0
11,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,1,25,16027,1.0
12,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,1,25,16027,1.0
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,1,25,16027,1.0
0,9,Gray Alexa ,OH,9,8,1,0,,38.1,CAN,SCORING,2,23,16027,0.0
1,4,Savard Vicky ,OH,3,2,0,1,,42.86,CAN,SCORING,2,23,16027,0.0
2,11,Mitrovic Andrea ,OH,2,2,0,0,,0.0,CAN,SCORING,2,23,16027,0.0
3,7,Van Buskirk Layne ,MB,1,1,0,0,,-20.0,CAN,SCORING,2,23,16027,0.0
4,13,King Brie ,S,1,1,0,0,,0.0,CAN,SCORING,2,23,16027,0.0
5,14,Howe Hilary ,OH,1,1,0,0,,-9.09,CAN,SCORING,2,23,16027,0.0
6,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,2,23,16027,0.0
7,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,2,23,16027,0.0
8,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,2,23,16027,0.0
9,16,Livingston Caroline ,OH,0,0,0,0,,0.0,CAN,SCORING,2,23,16027,0.0
10,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,2,23,16027,0.0
11,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,2,23,16027,0.0
12,19,Maglio Emily ,MB,0,0,0,0,,-50.0,CAN,SCORING,2,23,16027,0.0
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,2,23,16027,0.0
0,14,Howe Hilary ,OH,8,7,1,0,,25.0,CAN,SCORING,3,25,16027,1.0
1,9,Gray Alexa ,OH,5,5,0,0,,8.33,CAN,SCORING,3,25,16027,1.0
2,13,King Brie ,S,3,1,1,1,,25.0,CAN,SCORING,3,25,16027,1.0
3,4,Savard Vicky ,OH,1,1,0,0,,0.0,CAN,SCORING,3,25,16027,1.0
4,19,Maglio Emily ,MB,1,0,1,0,,0.0,CAN,SCORING,3,25,16027,1.0
5,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,3,25,16027,1.0
6,6,White Jazmine Ruth ,MB,0,0,0,0,,-33.33,CAN,SCORING,3,25,16027,1.0
7,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,3,25,16027,1.0
8,11,Mitrovic Andrea ,OH,0,0,0,0,,-25.0,CAN,SCORING,3,25,16027,1.0
9,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,3,25,16027,1.0
10,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,3,25,16027,1.0
11,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,3,25,16027,1.0
12,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,3,25,16027,1.0
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,3,25,16027,1.0
0,9,Gray Alexa ,OH,6,6,0,0,,15.0,CAN,SCORING,4,23,16027,0.0
1,19,Maglio Emily ,MB,4,4,0,0,,0.0,CAN,SCORING,4,23,16027,0.0
2,4,Savard Vicky ,OH,2,0,2,0,,28.57,CAN,SCORING,4,23,16027,0.0
3,14,Howe Hilary ,OH,2,2,0,0,,-28.57,CAN,SCORING,4,23,16027,0.0
4,13,King Brie ,S,1,0,0,1,,0.0,CAN,SCORING,4,23,16027,0.0
5,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,4,23,16027,0.0
6,6,White Jazmine Ruth ,MB,0,0,0,0,,0.0,CAN,SCORING,4,23,16027,0.0
7,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,4,23,16027,0.0
8,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,4,23,16027,0.0
9,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,4,23,16027,0.0
10,16,Livingston Caroline ,OH,0,0,0,0,,-100.0,CAN,SCORING,4,23,16027,0.0
11,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,4,23,16027,0.0
12,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,4,23,16027,0.0
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,4,23,16027,0.0
0,9,Gray Alexa ,OH,7,7,0,0,,33.33,CAN,SCORING,5,13,16027,0.0
1,4,Savard Vicky ,OH,1,1,0,0,,0.0,CAN,SCORING,5,13,16027,0.0
2,6,White Jazmine Ruth ,MB,1,0,1,0,,0.0,CAN,SCORING,5,13,16027,0.0
3,14,Howe Hilary ,OH,1,1,0,0,,25.0,CAN,SCORING,5,13,16027,0.0
4,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,5,13,16027,0.0
5,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,5,13,16027,0.0
6,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,5,13,16027,0.0
7,13,King Brie ,S,0,0,0,0,,-20.0,CAN,SCORING,5,13,16027,0.0
8,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,5,13,16027,0.0
9,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,5,13,16027,0.0
10,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,5,13,16027,0.0
11,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,5,13,16027,0.0
12,19,Maglio Emily ,MB,0,0,0,0,,-50.0,CAN,SCORING,5,13,16027,0.0
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,5,13,16027,0.0
0,12,Li Yingying ,OH,26,25,0,1,,29.03,CHN,SCORING,0,0,16029,
1,6,Gong Xiangyu ,O,18,15,2,1,,16.07,CHN,SCORING,0,0,16029,
2,1,Yuan Xinyue (C),MB,12,9,3,0,,13.64,CHN,SCORING,0,0,16029,
3,10,Wang Yunlu ,OH,10,9,0,1,,2.0,CHN,SCORING,0,0,16029,
4,7,Wang Yuanyuan ,MB,9,8,1,0,,10.81,CHN,SCORING,0,0,16029,
5,3,Diao Linyu ,S,2,0,1,1,,-4.35,CHN,SCORING,0,0,16029,
6,14,Zheng Yixin ,O,2,2,0,0,,40.0,CHN,SCORING,0,0,16029,
7,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,0,0,16029,
8,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,0,0,16029,
9,8,Xu Xiaoting ,S,0,0,0,0,,,CHN,SCORING,0,0,16029,
10,11,Zhong Hui ,OH,0,0,0,0,,,CHN,SCORING,0,0,16029,
11,17,Ni Feifan ,L,0,0,0,0,,,CHN,SCORING,0,0,16029,
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,0,0,16029,
13,23,Du Qingqing ,OH,0,0,0,0,,-50.0,CHN,SCORING,0,0,16029,
0,1,Yuan Xinyue (C),MB,4,4,0,0,,16.67,CHN,SCORING,1,25,16029,1.0
1,12,Li Yingying ,OH,4,4,0,0,,20.0,CHN,SCORING,1,25,16029,1.0
2,6,Gong Xiangyu ,O,3,3,0,0,,9.09,CHN,SCORING,1,25,16029,1.0
3,10,Wang Yunlu ,OH,3,3,0,0,,42.86,CHN,SCORING,1,25,16029,1.0
4,3,Diao Linyu ,S,2,0,1,1,,25.0,CHN,SCORING,1,25,16029,1.0
5,7,Wang Yuanyuan ,MB,2,2,0,0,,12.5,CHN,SCORING,1,25,16029,1.0
6,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,1,25,16029,1.0
7,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,1,25,16029,1.0
8,8,Xu Xiaoting ,S,0,0,0,0,,,CHN,SCORING,1,25,16029,1.0
9,11,Zhong Hui ,OH,0,0,0,0,,,CHN,SCORING,1,25,16029,1.0
10,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,1,25,16029,1.0
11,17,Ni Feifan ,L,0,0,0,0,,,CHN,SCORING,1,25,16029,1.0
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,1,25,16029,1.0
13,23,Du Qingqing ,OH,0,0,0,0,,-100.0,CHN,SCORING,1,25,16029,1.0
0,12,Li Yingying ,OH,7,6,0,1,,33.33,CHN,SCORING,2,22,16029,0.0
1,6,Gong Xiangyu ,O,4,3,1,0,,18.18,CHN,SCORING,2,22,16029,0.0
2,7,Wang Yuanyuan ,MB,2,2,0,0,,22.22,CHN,SCORING,2,22,16029,0.0
3,14,Zheng Yixin ,O,2,2,0,0,,40.0,CHN,SCORING,2,22,16029,0.0
4,1,Yuan Xinyue (C),MB,1,1,0,0,,-11.11,CHN,SCORING,2,22,16029,0.0
5,3,Diao Linyu ,S,0,0,0,0,,-25.0,CHN,SCORING,2,22,16029,0.0
6,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,2,22,16029,0.0
7,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,2,22,16029,0.0
8,8,Xu Xiaoting ,S,0,0,0,0,,,CHN,SCORING,2,22,16029,0.0
9,10,Wang Yunlu ,OH,0,0,0,0,,-30.0,CHN,SCORING,2,22,16029,0.0
10,11,Zhong Hui ,OH,0,0,0,0,,,CHN,SCORING,2,22,16029,0.0
11,17,Ni Feifan ,L,0,0,0,0,,,CHN,SCORING,2,22,16029,0.0
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,2,22,16029,0.0
13,23,Du Qingqing ,OH,0,0,0,0,,,CHN,SCORING,2,22,16029,0.0
0,12,Li Yingying ,OH,6,6,0,0,,26.67,CHN,SCORING,3,25,16029,1.0
1,6,Gong Xiangyu ,O,5,4,0,1,,26.67,CHN,SCORING,3,25,16029,1.0
2,10,Wang Yunlu ,OH,3,3,0,0,,7.69,CHN,SCORING,3,25,16029,1.0
3,7,Wang Yuanyuan ,MB,2,1,1,0,,14.29,CHN,SCORING,3,25,16029,1.0
4,1,Yuan Xinyue (C),MB,1,0,1,0,,12.5,CHN,SCORING,3,25,16029,1.0
5,3,Diao Linyu ,S,0,0,0,0,,0.0,CHN,SCORING,3,25,16029,1.0
6,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,3,25,16029,1.0
7,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,3,25,16029,1.0
8,8,Xu Xiaoting ,S,0,0,0,0,,,CHN,SCORING,3,25,16029,1.0
9,11,Zhong Hui ,OH,0,0,0,0,,,CHN,SCORING,3,25,16029,1.0
10,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,3,25,16029,1.0
11,17,Ni Feifan ,L,0,0,0,0,,,CHN,SCORING,3,25,16029,1.0
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,3,25,16029,1.0
13,23,Du Qingqing ,OH,0,0,0,0,,,CHN,SCORING,3,25,16029,1.0
0,12,Li Yingying ,OH,6,6,0,0,,40.0,CHN,SCORING,4,20,16029,0.0
1,6,Gong Xiangyu ,O,4,3,1,0,,8.33,CHN,SCORING,4,20,16029,0.0
2,1,Yuan Xinyue (C),MB,2,2,0,0,,12.5,CHN,SCORING,4,20,16029,0.0
3,7,Wang Yuanyuan ,MB,2,2,0,0,,0.0,CHN,SCORING,4,20,16029,0.0
4,10,Wang Yunlu ,OH,2,2,0,0,,-7.69,CHN,SCORING,4,20,16029,0.0
5,3,Diao Linyu ,S,0,0,0,0,,-25.0,CHN,SCORING,4,20,16029,0.0
6,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,4,20,16029,0.0
7,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,4,20,16029,0.0
8,8,Xu Xiaoting ,S,0,0,0,0,,,CHN,SCORING,4,20,16029,0.0
9,11,Zhong Hui ,OH,0,0,0,0,,,CHN,SCORING,4,20,16029,0.0
10,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,4,20,16029,0.0
11,17,Ni Feifan ,L,0,0,0,0,,,CHN,SCORING,4,20,16029,0.0
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,4,20,16029,0.0
13,23,Du Qingqing ,OH,0,0,0,0,,0.0,CHN,SCORING,4,20,16029,0.0
0,1,Yuan Xinyue (C),MB,4,2,2,0,,42.86,CHN,SCORING,5,15,16029,1.0
1,12,Li Yingying ,OH,3,3,0,0,,28.57,CHN,SCORING,5,15,16029,1.0
2,6,Gong Xiangyu ,O,2,2,0,0,,14.29,CHN,SCORING,5,15,16029,1.0
3,10,Wang Yunlu ,OH,2,1,0,1,,14.29,CHN,SCORING,5,15,16029,1.0
4,7,Wang Yuanyuan ,MB,1,1,0,0,,0.0,CHN,SCORING,5,15,16029,1.0
5,3,Diao Linyu ,S,0,0,0,0,,-50.0,CHN,SCORING,5,15,16029,1.0
6,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,5,15,16029,1.0
7,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,5,15,16029,1.0
8,8,Xu Xiaoting ,S,0,0,0,0,,,CHN,SCORING,5,15,16029,1.0
9,11,Zhong Hui ,OH,0,0,0,0,,,CHN,SCORING,5,15,16029,1.0
10,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,5,15,16029,1.0
11,17,Ni Feifan ,L,0,0,0,0,,,CHN,SCORING,5,15,16029,1.0
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,5,15,16029,1.0
13,23,Du Qingqing ,OH,0,0,0,0,,,CHN,SCORING,5,15,16029,1.0
0,16,Nascimento Kisy ,O,21,16,4,1,,30.19,BRA,SCORING,0,0,16029,
1,12,Menezes Oliveira de Souza Ana Cristina ,OH,17,16,1,0,,9.52,BRA,SCORING,0,0,16029,
2,2,Duarte Alecrim Diana ,MB,16,14,1,1,,31.58,BRA,SCORING,0,0,16029,
3,17,Bergmann Julia Isabelle ,OH,16,15,1,0,,7.69,BRA,SCORING,0,0,16029,
4,15,Da Silva Ana Carolina ,MB,9,7,2,0,,15.38,BRA,SCORING,0,0,16029,
5,19,Lemes Santos Tainara ,O,1,1,0,0,,50.0,BRA,SCORING,0,0,16029,
6,4,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,0,0,16029,
7,8,Silva Carneiro Macris Fernanda (C),S,0,0,0,0,,-5.26,BRA,SCORING,0,0,16029,
8,11,Basso Maiara ,OH,0,0,0,0,,0.0,BRA,SCORING,0,0,16029,
9,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,0,0,16029,
10,18,Da Silva Lorrayna ,O,0,0,0,0,,,BRA,SCORING,0,0,16029,
11,20,Vasques Lais ,L,0,0,0,0,,,BRA,SCORING,0,0,16029,
