,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
1,19,Liu Yanhan ,OH,4,1,2,7,42.86,CHN,RECEPTION,1,23,11834,0
2,10,Liu Xiaotong ,OH,2,0,6,8,25.00,CHN,RECEPTION,1,23,11834,0
3,18,Wang Mengjie ,L,1,0,3,4,25.00,CHN,RECEPTION,1,23,11834,0
4,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,1,23,11834,0
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,1,23,11834,0
6,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,1,23,11834,0
7,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,1,23,11834,0
8,8,Li Yao ,OH,0,0,0,0,,CHN,RECEPTION,1,23,11834,0
9,11,Yao Di ,S,0,0,0,0,,CHN,RECEPTION,1,23,11834,0
10,14,Zheng Yixin ,O,0,0,0,0,,CHN,RECEPTION,1,23,11834,0
11,15,Lin Li ,L,0,0,0,0,,CHN,RECEPTION,1,23,11834,0
12,22,Duan Fang ,OH,0,0,0,0,,CHN,RECEPTION,1,23,11834,0
0,9,Zhang Changning (C),OH,3,0,2,5,60.00,CHN,RECEPTION,2,25,11834,1
1,18,Wang Mengjie ,L,2,0,2,4,50.00,CHN,RECEPTION,2,25,11834,1
2,4,Yang Hanyu ,MB,1,0,0,1,100.00,CHN,RECEPTION,2,25,11834,1
3,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,2,25,11834,1
4,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,2,25,11834,1
5,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,2,25,11834,1
6,8,Li Yao ,OH,0,0,0,0,,CHN,RECEPTION,2,25,11834,1
7,10,Liu Xiaotong ,OH,0,0,0,0,,CHN,RECEPTION,2,25,11834,1
8,11,Yao Di ,S,0,0,0,0,,CHN,RECEPTION,2,25,11834,1
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,RECEPTION,2,25,11834,1
10,15,Lin Li ,L,0,0,0,0,,CHN,RECEPTION,2,25,11834,1
11,19,Liu Yanhan ,OH,0,0,6,6,0.00,CHN,RECEPTION,2,25,11834,1
12,22,Duan Fang ,OH,0,0,0,0,,CHN,RECEPTION,2,25,11834,1
0,9,Zhang Changning (C),OH,1,0,2,3,33.33,CHN,RECEPTION,3,25,11834,1
1,15,Lin Li ,L,1,2,1,4,-25.00,CHN,RECEPTION,3,25,11834,1
2,19,Liu Yanhan ,OH,1,0,4,5,20.00,CHN,RECEPTION,3,25,11834,1
3,22,Duan Fang ,OH,1,1,0,2,0.00,CHN,RECEPTION,3,25,11834,1
4,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,3,25,11834,1
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,3,25,11834,1
6,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,3,25,11834,1
7,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,3,25,11834,1
8,8,Li Yao ,OH,0,0,1,1,0.00,CHN,RECEPTION,3,25,11834,1
9,10,Liu Xiaotong ,OH,0,0,0,0,,CHN,RECEPTION,3,25,11834,1
10,11,Yao Di ,S,0,0,0,0,,CHN,RECEPTION,3,25,11834,1
11,14,Zheng Yixin ,O,0,0,2,2,0.00,CHN,RECEPTION,3,25,11834,1
12,18,Wang Mengjie ,L,0,0,0,0,,CHN,RECEPTION,3,25,11834,1
0,15,Lin Li ,L,2,0,2,4,50.00,CHN,RECEPTION,4,25,11834,1
1,9,Zhang Changning (C),OH,1,0,3,4,25.00,CHN,RECEPTION,4,25,11834,1
2,19,Liu Yanhan ,OH,1,0,7,8,12.50,CHN,RECEPTION,4,25,11834,1
3,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,4,25,11834,1
4,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,4,25,11834,1
5,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,4,25,11834,1
6,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,4,25,11834,1
7,8,Li Yao ,OH,0,0,0,0,,CHN,RECEPTION,4,25,11834,1
8,10,Liu Xiaotong ,OH,0,0,0,0,,CHN,RECEPTION,4,25,11834,1
9,11,Yao Di ,S,0,0,0,0,,CHN,RECEPTION,4,25,11834,1
10,14,Zheng Yixin ,O,0,0,0,0,,CHN,RECEPTION,4,25,11834,1
11,18,Wang Mengjie ,L,0,0,0,0,,CHN,RECEPTION,4,25,11834,1
12,22,Duan Fang ,OH,0,0,0,0,,CHN,RECEPTION,4,25,11834,1
0,9,Oh Jiyoung ,L,13,1,8,22,54.55,KOR,RECEPTION,0,0,11834,
1,10,Kim Yeon Koung (C),OH,13,3,13,29,34.48,KOR,RECEPTION,0,0,11834,
2,1,Lee Soyoung ,OH,12,3,16,31,29.03,KOR,RECEPTION,0,0,11834,
3,14,Yang Hyo Jin ,MB,1,0,0,1,100.00,KOR,RECEPTION,0,0,11834,
4,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,0,0,11834,
5,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,0,0,11834,
6,6,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,0,0,11834,
7,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,0,0,11834,
8,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,0,0,11834,
9,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,0,0,11834,
10,13,Park Jeongah ,OH,0,0,0,0,,KOR,RECEPTION,0,0,11834,
11,15,Yuk Seoyoung ,O,0,0,0,0,,KOR,RECEPTION,0,0,11834,
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,0,0,11834,
13,19,Pyo Seungju ,OH,0,0,1,1,0.00,KOR,RECEPTION,0,0,11834,
0,1,Lee Soyoung ,OH,4,1,3,8,37.50,KOR,RECEPTION,1,25,11834,1
1,10,Kim Yeon Koung (C),OH,4,1,5,10,30.00,KOR,RECEPTION,1,25,11834,1
2,9,Oh Jiyoung ,L,2,0,1,3,66.67,KOR,RECEPTION,1,25,11834,1
3,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
4,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
5,6,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
6,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
7,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
8,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
9,13,Park Jeongah ,OH,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
10,14,Yang Hyo Jin ,MB,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
11,15,Yuk Seoyoung ,O,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
13,19,Pyo Seungju ,OH,0,0,0,0,,KOR,RECEPTION,1,25,11834,1
0,9,Oh Jiyoung ,L,6,0,2,8,75.00,KOR,RECEPTION,2,19,11834,0
1,1,Lee Soyoung ,OH,3,0,6,9,33.33,KOR,RECEPTION,2,19,11834,0
2,10,Kim Yeon Koung (C),OH,3,0,2,5,60.00,KOR,RECEPTION,2,19,11834,0
3,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,2,19,11834,0
4,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,2,19,11834,0
5,6,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,2,19,11834,0
6,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,2,19,11834,0
7,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,2,19,11834,0
8,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,2,19,11834,0
9,13,Park Jeongah ,OH,0,0,0,0,,KOR,RECEPTION,2,19,11834,0
10,14,Yang Hyo Jin ,MB,0,0,0,0,,KOR,RECEPTION,2,19,11834,0
11,15,Yuk Seoyoung ,O,0,0,0,0,,KOR,RECEPTION,2,19,11834,0
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,2,19,11834,0
13,19,Pyo Seungju ,OH,0,0,1,1,0.00,KOR,RECEPTION,2,19,11834,0
0,10,Kim Yeon Koung (C),OH,4,1,2,7,42.86,KOR,RECEPTION,3,19,11834,0
1,1,Lee Soyoung ,OH,3,1,5,9,22.22,KOR,RECEPTION,3,19,11834,0
2,9,Oh Jiyoung ,L,3,0,0,3,100.00,KOR,RECEPTION,3,19,11834,0
3,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
4,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
5,6,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
6,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
7,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
8,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
9,13,Park Jeongah ,OH,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
10,14,Yang Hyo Jin ,MB,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
11,15,Yuk Seoyoung ,O,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
13,19,Pyo Seungju ,OH,0,0,0,0,,KOR,RECEPTION,3,19,11834,0
0,1,Lee Soyoung ,OH,2,1,2,5,20.00,KOR,RECEPTION,4,18,11834,0
1,9,Oh Jiyoung ,L,2,1,5,8,12.50,KOR,RECEPTION,4,18,11834,0
2,10,Kim Yeon Koung (C),OH,2,1,4,7,14.29,KOR,RECEPTION,4,18,11834,0
3,14,Yang Hyo Jin ,MB,1,0,0,1,100.00,KOR,RECEPTION,4,18,11834,0
4,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,4,18,11834,0
5,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,4,18,11834,0
6,6,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,4,18,11834,0
7,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,4,18,11834,0
8,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,4,18,11834,0
9,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,4,18,11834,0
10,13,Park Jeongah ,OH,0,0,0,0,,KOR,RECEPTION,4,18,11834,0
11,15,Yuk Seoyoung ,O,0,0,0,0,,KOR,RECEPTION,4,18,11834,0
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,4,18,11834,0
13,19,Pyo Seungju ,OH,0,0,0,0,,KOR,RECEPTION,4,18,11834,0
0,5,Castillo Brenda ,L,8,0,8,16,50.00,DOM,RECEPTION,0,0,11835,
1,14,Rivera Brens Prisilla (C),OH,7,1,26,34,17.65,DOM,RECEPTION,0,0,11835,
2,16,Peña Isabel Yonkaira Paola ,OH,2,0,1,3,66.67,DOM,RECEPTION,0,0,11835,
3,18,De La Cruz De Peña Bethania ,OH,2,0,4,6,33.33,DOM,RECEPTION,0,0,11835,
4,1,Vargas Valdez Annerys Victoria ,MB,0,1,0,1,-100.00,DOM,RECEPTION,0,0,11835,
5,3,Eve Mejia Lisvel Elisa ,MB,0,0,4,4,0.00,DOM,RECEPTION,0,0,11835,
6,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,RECEPTION,0,0,11835,
7,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,DOM,RECEPTION,0,0,11835,
8,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,RECEPTION,0,0,11835,
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,RECEPTION,0,0,11835,
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,RECEPTION,0,0,11835,
11,21,Martinez Jineiry ,MB,0,0,2,2,0.00,DOM,RECEPTION,0,0,11835,
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,0,0,11835,
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,0,0,11835,
0,5,Castillo Brenda ,L,3,0,5,8,37.50,DOM,RECEPTION,1,20,11835,0
1,14,Rivera Brens Prisilla (C),OH,1,1,10,12,0.00,DOM,RECEPTION,1,20,11835,0
2,18,De La Cruz De Peña Bethania ,OH,1,0,2,3,33.33,DOM,RECEPTION,1,20,11835,0
3,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
5,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
6,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
7,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
8,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
11,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,1,20,11835,0
0,5,Castillo Brenda ,L,2,0,2,4,50.00,DOM,RECEPTION,2,21,11835,0
1,18,De La Cruz De Peña Bethania ,OH,1,0,2,3,33.33,DOM,RECEPTION,2,21,11835,0
2,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,RECEPTION,2,21,11835,0
3,3,Eve Mejia Lisvel Elisa ,MB,0,0,2,2,0.00,DOM,RECEPTION,2,21,11835,0
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,RECEPTION,2,21,11835,0
5,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,DOM,RECEPTION,2,21,11835,0
6,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,RECEPTION,2,21,11835,0
7,14,Rivera Brens Prisilla (C),OH,0,0,9,9,0.00,DOM,RECEPTION,2,21,11835,0
8,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,DOM,RECEPTION,2,21,11835,0
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,RECEPTION,2,21,11835,0
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,RECEPTION,2,21,11835,0
11,21,Martinez Jineiry ,MB,0,0,2,2,0.00,DOM,RECEPTION,2,21,11835,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,2,21,11835,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,2,21,11835,0
0,14,Rivera Brens Prisilla (C),OH,6,0,7,13,46.15,DOM,RECEPTION,3,12,11835,0
1,5,Castillo Brenda ,L,3,0,1,4,75.00,DOM,RECEPTION,3,12,11835,0
2,16,Peña Isabel Yonkaira Paola ,OH,2,0,1,3,66.67,DOM,RECEPTION,3,12,11835,0
3,1,Vargas Valdez Annerys Victoria ,MB,0,1,0,1,-100.00,DOM,RECEPTION,3,12,11835,0
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,2,2,0.00,DOM,RECEPTION,3,12,11835,0
5,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,RECEPTION,3,12,11835,0
6,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,DOM,RECEPTION,3,12,11835,0
7,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,RECEPTION,3,12,11835,0
8,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,RECEPTION,3,12,11835,0
9,18,De La Cruz De Peña Bethania ,OH,0,0,0,0,,DOM,RECEPTION,3,12,11835,0
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,RECEPTION,3,12,11835,0
11,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,3,12,11835,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,3,12,11835,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,3,12,11835,0
0,4,Wong-Orantes Justine ,L,9,0,6,15,60.00,USA,RECEPTION,0,0,11835,
1,3,Plummer Kathryn ,OH,7,1,16,24,25.00,USA,RECEPTION,0,0,11835,
2,10,Larson Jordan (C),OH,5,0,5,10,50.00,USA,RECEPTION,0,0,11835,
3,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,0,0,11835,
4,6,Dixon Tetori ,MB,0,0,0,0,,USA,RECEPTION,0,0,11835,
5,7,Carlini Lauren ,S,0,0,0,0,,USA,RECEPTION,0,0,11835,
6,8,Tapp Hannah ,MB,0,0,0,0,,USA,RECEPTION,0,0,11835,
7,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,0,0,11835,
8,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,0,0,11835,
9,13,Wilhite Sarah ,OH,0,0,0,0,,USA,RECEPTION,0,0,11835,
10,15,Hill Kimberly ,OH,0,0,0,0,,USA,RECEPTION,0,0,11835,
11,16,Akinradewo Foluke ,MB,0,0,0,0,,USA,RECEPTION,0,0,11835,
12,17,Courtney Megan ,OH,0,0,0,0,,USA,RECEPTION,0,0,11835,
13,22,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,0,0,11835,
0,4,Wong-Orantes Justine ,L,6,0,2,8,75.00,USA,RECEPTION,1,25,11835,1
1,3,Plummer Kathryn ,OH,2,0,7,9,22.22,USA,RECEPTION,1,25,11835,1
2,10,Larson Jordan (C),OH,1,0,1,2,50.00,USA,RECEPTION,1,25,11835,1
3,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,1,25,11835,1
4,6,Dixon Tetori ,MB,0,0,0,0,,USA,RECEPTION,1,25,11835,1
5,7,Carlini Lauren ,S,0,0,0,0,,USA,RECEPTION,1,25,11835,1
6,8,Tapp Hannah ,MB,0,0,0,0,,USA,RECEPTION,1,25,11835,1
7,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,1,25,11835,1
8,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,1,25,11835,1
9,13,Wilhite Sarah ,OH,0,0,0,0,,USA,RECEPTION,1,25,11835,1
10,15,Hill Kimberly ,OH,0,0,0,0,,USA,RECEPTION,1,25,11835,1
11,16,Akinradewo Foluke ,MB,0,0,0,0,,USA,RECEPTION,1,25,11835,1
12,17,Courtney Megan ,OH,0,0,0,0,,USA,RECEPTION,1,25,11835,1
13,22,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,1,25,11835,1
0,3,Plummer Kathryn ,OH,3,1,5,9,22.22,USA,RECEPTION,2,25,11835,1
1,10,Larson Jordan (C),OH,3,0,4,7,42.86,USA,RECEPTION,2,25,11835,1
2,4,Wong-Orantes Justine ,L,1,0,2,3,33.33,USA,RECEPTION,2,25,11835,1
3,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,2,25,11835,1
4,6,Dixon Tetori ,MB,0,0,0,0,,USA,RECEPTION,2,25,11835,1
5,7,Carlini Lauren ,S,0,0,0,0,,USA,RECEPTION,2,25,11835,1
6,8,Tapp Hannah ,MB,0,0,0,0,,USA,RECEPTION,2,25,11835,1
7,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,2,25,11835,1
8,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,2,25,11835,1
9,13,Wilhite Sarah ,OH,0,0,0,0,,USA,RECEPTION,2,25,11835,1
10,15,Hill Kimberly ,OH,0,0,0,0,,USA,RECEPTION,2,25,11835,1
11,16,Akinradewo Foluke ,MB,0,0,0,0,,USA,RECEPTION,2,25,11835,1
12,17,Courtney Megan ,OH,0,0,0,0,,USA,RECEPTION,2,25,11835,1
13,22,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,2,25,11835,1
0,3,Plummer Kathryn ,OH,2,0,4,6,33.33,USA,RECEPTION,3,25,11835,1
1,4,Wong-Orantes Justine ,L,2,0,2,4,50.00,USA,RECEPTION,3,25,11835,1
2,10,Larson Jordan (C),OH,1,0,0,1,100.00,USA,RECEPTION,3,25,11835,1
3,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,3,25,11835,1
4,6,Dixon Tetori ,MB,0,0,0,0,,USA,RECEPTION,3,25,11835,1
5,7,Carlini Lauren ,S,0,0,0,0,,USA,RECEPTION,3,25,11835,1
6,8,Tapp Hannah ,MB,0,0,0,0,,USA,RECEPTION,3,25,11835,1
7,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,3,25,11835,1
8,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,3,25,11835,1
9,13,Wilhite Sarah ,OH,0,0,0,0,,USA,RECEPTION,3,25,11835,1
10,15,Hill Kimberly ,OH,0,0,0,0,,USA,RECEPTION,3,25,11835,1
11,16,Akinradewo Foluke ,MB,0,0,0,0,,USA,RECEPTION,3,25,11835,1
12,17,Courtney Megan ,OH,0,0,0,0,,USA,RECEPTION,3,25,11835,1
13,22,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,3,25,11835,1
0,31,Fersino Eleonora ,L,12,1,14,27,40.74,ITA,RECEPTION,0,0,11836,
1,12,Guerra Anastasia ,OH,11,4,33,48,14.58,ITA,RECEPTION,0,0,11836,
2,29,D'Odorico Sofia ,OH,4,2,9,15,13.33,ITA,RECEPTION,0,0,11836,
3,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,0,0,11836,
4,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11836,
5,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,0,0,11836,
6,19,Mingardi Camilla ,OH,0,0,0,0,,ITA,RECEPTION,0,0,11836,
7,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11836,
8,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,RECEPTION,0,0,11836,
9,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11836,
10,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,0,0,11836,
11,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11836,
12,28,Melli Giulia ,OH,0,1,0,1,-100.00,ITA,RECEPTION,0,0,11836,
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,ITA,RECEPTION,0,0,11836,
0,12,Guerra Anastasia ,OH,4,1,6,11,27.27,ITA,RECEPTION,1,22,11836,0
1,31,Fersino Eleonora ,L,3,0,5,8,37.50,ITA,RECEPTION,1,22,11836,0
2,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
3,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
4,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
5,19,Mingardi Camilla ,OH,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
6,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
7,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
8,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
9,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
10,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
11,28,Melli Giulia ,OH,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
12,29,D'Odorico Sofia ,OH,0,1,0,1,-100.00,ITA,RECEPTION,1,22,11836,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,ITA,RECEPTION,1,22,11836,0
0,12,Guerra Anastasia ,OH,3,0,8,11,27.27,ITA,RECEPTION,2,25,11836,1
1,31,Fersino Eleonora ,L,1,0,4,5,20.00,ITA,RECEPTION,2,25,11836,1
2,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,2,25,11836,1
3,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,2,25,11836,1
4,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,2,25,11836,1
5,19,Mingardi Camilla ,OH,0,0,0,0,,ITA,RECEPTION,2,25,11836,1
6,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,2,25,11836,1
7,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,RECEPTION,2,25,11836,1
8,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,2,25,11836,1
9,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,2,25,11836,1
10,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,2,25,11836,1
11,28,Melli Giulia ,OH,0,1,0,1,-100.00,ITA,RECEPTION,2,25,11836,1
12,29,D'Odorico Sofia ,OH,0,0,3,3,0.00,ITA,RECEPTION,2,25,11836,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,ITA,RECEPTION,2,25,11836,1
0,12,Guerra Anastasia ,OH,2,0,6,8,25.00,ITA,RECEPTION,3,25,11836,1
1,29,D'Odorico Sofia ,OH,2,0,1,3,66.67,ITA,RECEPTION,3,25,11836,1
2,31,Fersino Eleonora ,L,2,0,1,3,66.67,ITA,RECEPTION,3,25,11836,1
3,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
4,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
5,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
6,19,Mingardi Camilla ,OH,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
7,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
8,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
9,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
10,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
11,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
12,28,Melli Giulia ,OH,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,ITA,RECEPTION,3,25,11836,1
0,31,Fersino Eleonora ,L,5,1,1,7,57.14,ITA,RECEPTION,4,22,11836,0
1,12,Guerra Anastasia ,OH,1,1,9,11,0.00,ITA,RECEPTION,4,22,11836,0
2,29,D'Odorico Sofia ,OH,1,0,4,5,20.00,ITA,RECEPTION,4,22,11836,0
