,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
4,18,Gunes Zehra ,MB,3,3,0,0,,20.00,TUR,SCORING,2,25,13757,1
5,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,2,25,13757,1
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,2,25,13757,1
7,3,Özbay Cansu ,S,0,0,0,0,,-37.50,TUR,SCORING,2,25,13757,1
8,5,Akbay Bahar ,MB,0,0,0,0,,,TUR,SCORING,2,25,13757,1
9,9,Diken Meliha ,O,0,0,0,0,,,TUR,SCORING,2,25,13757,1
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,2,25,13757,1
11,17,Caliskan Sila ,S,0,0,0,0,,,TUR,SCORING,2,25,13757,1
12,19,Kapucu Ceren ,O,0,0,0,0,,,TUR,SCORING,2,25,13757,1
13,22,Aydin İlkin ,OH,0,0,0,0,,,TUR,SCORING,2,25,13757,1
0,99,Karakurt Ebrar ,O,6,6,0,0,,40.00,TUR,SCORING,3,25,13757,1
1,7,Baladin Hande ,OH,5,4,0,1,,0.00,TUR,SCORING,3,25,13757,1
2,14,Erdem Dündar Eda (C),MB,4,2,1,1,,21.43,TUR,SCORING,3,25,13757,1
3,6,Sahin Saliha ,OH,3,3,0,0,,18.18,TUR,SCORING,3,25,13757,1
4,18,Gunes Zehra ,MB,2,1,1,0,,11.11,TUR,SCORING,3,25,13757,1
5,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,3,25,13757,1
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,3,25,13757,1
7,3,Özbay Cansu ,S,0,0,0,0,,-100.00,TUR,SCORING,3,25,13757,1
8,5,Akbay Bahar ,MB,0,0,0,0,,,TUR,SCORING,3,25,13757,1
9,9,Diken Meliha ,O,0,0,0,0,,,TUR,SCORING,3,25,13757,1
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,3,25,13757,1
11,17,Caliskan Sila ,S,0,0,0,0,,0.00,TUR,SCORING,3,25,13757,1
12,19,Kapucu Ceren ,O,0,0,0,0,,,TUR,SCORING,3,25,13757,1
13,22,Aydin İlkin ,OH,0,0,0,0,,,TUR,SCORING,3,25,13757,1
0,15,Nwakalor Sylvia Chinelo ,O,15,14,1,0,,3.64,ITA,SCORING,0,0,13757,
1,23,Perinelli Elena ,OH,9,8,1,0,,12.12,ITA,SCORING,0,0,13757,
2,4,Bonifacio Sara ,MB,7,5,2,0,,3.33,ITA,SCORING,0,0,13757,
3,21,Degradi Alice Carlotta ,OH,5,5,0,0,,-8.33,ITA,SCORING,0,0,13757,
4,10,Chirichella Cristina ,MB,4,2,1,1,,-20.83,ITA,SCORING,0,0,13757,
5,5,Malinov Ofelia (C),S,3,2,1,0,,13.33,ITA,SCORING,0,0,13757,
6,22,Enweonwu Nkemdilim Ruth Terry ,O,1,1,0,0,,-25.00,ITA,SCORING,0,0,13757,
7,1,Lubian Marina ,MB,0,0,0,0,,-20.00,ITA,SCORING,0,0,13757,
8,2,Bosio Francesca ,S,0,0,0,0,,0.00,ITA,SCORING,0,0,13757,
9,3,Gennari Alessia ,OH,0,0,0,0,,,ITA,SCORING,0,0,13757,
10,6,De Gennaro Monica ,L,0,0,0,0,,,ITA,SCORING,0,0,13757,
11,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,0,0,13757,
12,16,D'Odorico Sofia ,OH,0,0,0,0,,,ITA,SCORING,0,0,13757,
13,24,Mazzaro Alessia ,MB,0,0,0,0,,0.00,ITA,SCORING,0,0,13757,
0,23,Perinelli Elena ,OH,5,4,1,0,,16.67,ITA,SCORING,1,20,13757,0
1,15,Nwakalor Sylvia Chinelo ,O,4,4,0,0,,0.00,ITA,SCORING,1,20,13757,0
2,4,Bonifacio Sara ,MB,3,3,0,0,,9.09,ITA,SCORING,1,20,13757,0
3,21,Degradi Alice Carlotta ,OH,2,2,0,0,,0.00,ITA,SCORING,1,20,13757,0
4,5,Malinov Ofelia (C),S,1,1,0,0,,25.00,ITA,SCORING,1,20,13757,0
5,22,Enweonwu Nkemdilim Ruth Terry ,O,1,1,0,0,,-33.33,ITA,SCORING,1,20,13757,0
6,1,Lubian Marina ,MB,0,0,0,0,,-100.00,ITA,SCORING,1,20,13757,0
7,2,Bosio Francesca ,S,0,0,0,0,,0.00,ITA,SCORING,1,20,13757,0
8,3,Gennari Alessia ,OH,0,0,0,0,,,ITA,SCORING,1,20,13757,0
9,6,De Gennaro Monica ,L,0,0,0,0,,,ITA,SCORING,1,20,13757,0
10,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,1,20,13757,0
11,10,Chirichella Cristina ,MB,0,0,0,0,,-44.44,ITA,SCORING,1,20,13757,0
12,16,D'Odorico Sofia ,OH,0,0,0,0,,,ITA,SCORING,1,20,13757,0
13,24,Mazzaro Alessia ,MB,0,0,0,0,,,ITA,SCORING,1,20,13757,0
0,15,Nwakalor Sylvia Chinelo ,O,7,7,0,0,,20.00,ITA,SCORING,2,19,13757,0
1,23,Perinelli Elena ,OH,3,3,0,0,,9.09,ITA,SCORING,2,19,13757,0
2,10,Chirichella Cristina ,MB,2,1,1,0,,12.50,ITA,SCORING,2,19,13757,0
3,21,Degradi Alice Carlotta ,OH,1,1,0,0,,-16.67,ITA,SCORING,2,19,13757,0
4,1,Lubian Marina ,MB,0,0,0,0,,0.00,ITA,SCORING,2,19,13757,0
5,2,Bosio Francesca ,S,0,0,0,0,,0.00,ITA,SCORING,2,19,13757,0
6,3,Gennari Alessia ,OH,0,0,0,0,,,ITA,SCORING,2,19,13757,0
7,4,Bonifacio Sara ,MB,0,0,0,0,,-42.86,ITA,SCORING,2,19,13757,0
8,5,Malinov Ofelia (C),S,0,0,0,0,,0.00,ITA,SCORING,2,19,13757,0
9,6,De Gennaro Monica ,L,0,0,0,0,,,ITA,SCORING,2,19,13757,0
10,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,2,19,13757,0
11,16,D'Odorico Sofia ,OH,0,0,0,0,,,ITA,SCORING,2,19,13757,0
12,22,Enweonwu Nkemdilim Ruth Terry ,O,0,0,0,0,,0.00,ITA,SCORING,2,19,13757,0
13,24,Mazzaro Alessia ,MB,0,0,0,0,,,ITA,SCORING,2,19,13757,0
0,4,Bonifacio Sara ,MB,4,2,2,0,,25.00,ITA,SCORING,3,19,13757,0
1,15,Nwakalor Sylvia Chinelo ,O,4,3,1,0,,-10.53,ITA,SCORING,3,19,13757,0
2,5,Malinov Ofelia (C),S,2,1,1,0,,11.11,ITA,SCORING,3,19,13757,0
3,10,Chirichella Cristina ,MB,2,1,0,1,,-28.57,ITA,SCORING,3,19,13757,0
4,21,Degradi Alice Carlotta ,OH,2,2,0,0,,-10.00,ITA,SCORING,3,19,13757,0
5,23,Perinelli Elena ,OH,1,1,0,0,,10.00,ITA,SCORING,3,19,13757,0
6,1,Lubian Marina ,MB,0,0,0,0,,,ITA,SCORING,3,19,13757,0
7,2,Bosio Francesca ,S,0,0,0,0,,,ITA,SCORING,3,19,13757,0
8,3,Gennari Alessia ,OH,0,0,0,0,,,ITA,SCORING,3,19,13757,0
9,6,De Gennaro Monica ,L,0,0,0,0,,,ITA,SCORING,3,19,13757,0
10,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,3,19,13757,0
11,16,D'Odorico Sofia ,OH,0,0,0,0,,,ITA,SCORING,3,19,13757,0
12,22,Enweonwu Nkemdilim Ruth Terry ,O,0,0,0,0,,,ITA,SCORING,3,19,13757,0
13,24,Mazzaro Alessia ,MB,0,0,0,0,,0.00,ITA,SCORING,3,19,13757,0
0,11,Lukasik Martyna ,OH,17,17,0,0,,9.26,POL,SCORING,0,0,13758,
1,5,Korneluk Agnieszka ,MB,14,9,3,2,,15.91,POL,SCORING,0,0,13758,
2,30,Rozanski Olivia ,OH,12,9,2,1,,1.85,POL,SCORING,0,0,13758,
3,8,Gorecka Zuzanna ,OH,9,7,1,1,,-2.50,POL,SCORING,0,0,13758,
4,22,Szlagowska Weronika ,OH,5,3,2,0,,12.50,POL,SCORING,0,0,13758,
5,26,Wenerska Katarzyna ,S,3,1,0,2,,4.76,POL,SCORING,0,0,13758,
6,6,Witkowska Kamila ,MB,1,0,1,0,,-42.86,POL,SCORING,0,0,13758,
7,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,0,0,13758,
8,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,-31.25,POL,SCORING,0,0,13758,
9,10,Fedusio Monika ,OH,0,0,0,0,,0.00,POL,SCORING,0,0,13758,
10,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,0,0,13758,
11,14,Wolosz Joanna (C),S,0,0,0,0,,,POL,SCORING,0,0,13758,
12,18,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,0,0,13758,
13,21,Grabka Alicja ,S,0,0,0,0,,-25.00,POL,SCORING,0,0,13758,
0,5,Korneluk Agnieszka ,MB,3,2,0,1,,10.00,POL,SCORING,1,20,13758,0
1,8,Gorecka Zuzanna ,OH,3,2,0,1,,-7.69,POL,SCORING,1,20,13758,0
2,30,Rozanski Olivia ,OH,3,2,1,0,,-6.25,POL,SCORING,1,20,13758,0
3,6,Witkowska Kamila ,MB,1,0,1,0,,-16.67,POL,SCORING,1,20,13758,0
4,11,Lukasik Martyna ,OH,1,1,0,0,,-28.57,POL,SCORING,1,20,13758,0
5,22,Szlagowska Weronika ,OH,1,0,1,0,,0.00,POL,SCORING,1,20,13758,0
6,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,1,20,13758,0
7,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,,POL,SCORING,1,20,13758,0
8,10,Fedusio Monika ,OH,0,0,0,0,,0.00,POL,SCORING,1,20,13758,0
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,1,20,13758,0
10,14,Wolosz Joanna (C),S,0,0,0,0,,,POL,SCORING,1,20,13758,0
11,18,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,1,20,13758,0
12,21,Grabka Alicja ,S,0,0,0,0,,0.00,POL,SCORING,1,20,13758,0
13,26,Wenerska Katarzyna ,S,0,0,0,0,,0.00,POL,SCORING,1,20,13758,0
0,5,Korneluk Agnieszka ,MB,6,3,2,1,,50.00,POL,SCORING,2,25,13758,1
1,11,Lukasik Martyna ,OH,3,3,0,0,,0.00,POL,SCORING,2,25,13758,1
2,30,Rozanski Olivia ,OH,3,2,1,0,,9.09,POL,SCORING,2,25,13758,1
3,8,Gorecka Zuzanna ,OH,1,0,1,0,,-20.00,POL,SCORING,2,25,13758,1
4,26,Wenerska Katarzyna ,S,1,0,0,1,,-16.67,POL,SCORING,2,25,13758,1
5,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,2,25,13758,1
6,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,,POL,SCORING,2,25,13758,1
7,6,Witkowska Kamila ,MB,0,0,0,0,,-62.50,POL,SCORING,2,25,13758,1
8,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,2,25,13758,1
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,2,25,13758,1
10,14,Wolosz Joanna (C),S,0,0,0,0,,,POL,SCORING,2,25,13758,1
11,18,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,2,25,13758,1
12,21,Grabka Alicja ,S,0,0,0,0,,-100.00,POL,SCORING,2,25,13758,1
13,22,Szlagowska Weronika ,OH,0,0,0,0,,0.00,POL,SCORING,2,25,13758,1
0,11,Lukasik Martyna ,OH,7,7,0,0,,25.00,POL,SCORING,3,25,13758,1
1,5,Korneluk Agnieszka ,MB,3,3,0,0,,-7.14,POL,SCORING,3,25,13758,1
2,22,Szlagowska Weronika ,OH,3,3,0,0,,40.00,POL,SCORING,3,25,13758,1
3,26,Wenerska Katarzyna ,S,2,1,0,1,,25.00,POL,SCORING,3,25,13758,1
4,30,Rozanski Olivia ,OH,2,2,0,0,,-7.69,POL,SCORING,3,25,13758,1
5,8,Gorecka Zuzanna ,OH,1,1,0,0,,-14.29,POL,SCORING,3,25,13758,1
6,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,3,25,13758,1
7,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,-28.57,POL,SCORING,3,25,13758,1
8,6,Witkowska Kamila ,MB,0,0,0,0,,,POL,SCORING,3,25,13758,1
9,10,Fedusio Monika ,OH,0,0,0,0,,0.00,POL,SCORING,3,25,13758,1
10,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,3,25,13758,1
11,14,Wolosz Joanna (C),S,0,0,0,0,,,POL,SCORING,3,25,13758,1
12,18,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,3,25,13758,1
13,21,Grabka Alicja ,S,0,0,0,0,,,POL,SCORING,3,25,13758,1
0,11,Lukasik Martyna ,OH,6,6,0,0,,20.00,POL,SCORING,4,25,13758,1
1,8,Gorecka Zuzanna ,OH,4,4,0,0,,30.00,POL,SCORING,4,25,13758,1
2,30,Rozanski Olivia ,OH,4,3,0,1,,14.29,POL,SCORING,4,25,13758,1
3,5,Korneluk Agnieszka ,MB,2,1,1,0,,12.50,POL,SCORING,4,25,13758,1
4,22,Szlagowska Weronika ,OH,1,0,1,0,,0.00,POL,SCORING,4,25,13758,1
5,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,4,25,13758,1
6,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,-33.33,POL,SCORING,4,25,13758,1
7,6,Witkowska Kamila ,MB,0,0,0,0,,,POL,SCORING,4,25,13758,1
8,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,4,25,13758,1
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,4,25,13758,1
10,14,Wolosz Joanna (C),S,0,0,0,0,,,POL,SCORING,4,25,13758,1
11,18,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,4,25,13758,1
12,21,Grabka Alicja ,S,0,0,0,0,,0.00,POL,SCORING,4,25,13758,1
13,26,Wenerska Katarzyna ,S,0,0,0,0,,0.00,POL,SCORING,4,25,13758,1
0,9,Gray Alexa ,OH,19,19,0,0,,19.35,CAN,SCORING,0,0,13758,
1,3,Van Ryk Kiera ,OH,14,12,1,1,,-8.06,CAN,SCORING,0,0,13758,
2,14,Howe Hilary ,OH,9,8,1,0,,-2.56,CAN,SCORING,0,0,13758,
3,19,Maglio Emily ,MB,7,7,0,0,,-3.23,CAN,SCORING,0,0,13758,
4,12,Cross Jennifer (C),MB,5,2,3,0,,-3.70,CAN,SCORING,0,0,13758,
5,13,King Brie ,S,2,0,1,1,,0.00,CAN,SCORING,0,0,13758,
6,25,Grills Sydney ,O,2,1,0,1,,20.00,CAN,SCORING,0,0,13758,
7,10,Baker Courtney ,S,1,0,1,0,,0.00,CAN,SCORING,0,0,13758,
8,1,Fitterer Allyssah Marie ,MB,0,0,0,0,,,CAN,SCORING,0,0,13758,
9,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,0,0,13758,
10,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,0,0,13758,
11,11,Mitrovic Andrea ,OH,0,0,0,0,,-50.00,CAN,SCORING,0,0,13758,
12,16,Livingston Caroline ,OH,0,0,0,0,,-100.00,CAN,SCORING,0,0,13758,
13,17,Georgiadis Katerina ,L,0,0,0,0,,,CAN,SCORING,0,0,13758,
0,3,Van Ryk Kiera ,OH,5,3,1,1,,6.67,CAN,SCORING,1,25,13758,1
1,14,Howe Hilary ,OH,4,4,0,0,,12.50,CAN,SCORING,1,25,13758,1
2,9,Gray Alexa ,OH,3,3,0,0,,8.33,CAN,SCORING,1,25,13758,1
3,12,Cross Jennifer (C),MB,2,1,1,0,,33.33,CAN,SCORING,1,25,13758,1
4,13,King Brie ,S,2,0,1,1,,12.50,CAN,SCORING,1,25,13758,1
5,1,Fitterer Allyssah Marie ,MB,0,0,0,0,,,CAN,SCORING,1,25,13758,1
6,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,1,25,13758,1
7,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,1,25,13758,1
8,10,Baker Courtney ,S,0,0,0,0,,,CAN,SCORING,1,25,13758,1
9,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,1,25,13758,1
10,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,1,25,13758,1
11,17,Georgiadis Katerina ,L,0,0,0,0,,,CAN,SCORING,1,25,13758,1
12,19,Maglio Emily ,MB,0,0,0,0,,-33.33,CAN,SCORING,1,25,13758,1
13,25,Grills Sydney ,O,0,0,0,0,,,CAN,SCORING,1,25,13758,1
0,3,Van Ryk Kiera ,OH,4,4,0,0,,-17.39,CAN,SCORING,2,22,13758,0
1,9,Gray Alexa ,OH,4,4,0,0,,0.00,CAN,SCORING,2,22,13758,0
2,19,Maglio Emily ,MB,3,3,0,0,,12.50,CAN,SCORING,2,22,13758,0
3,12,Cross Jennifer (C),MB,2,0,2,0,,40.00,CAN,SCORING,2,22,13758,0
4,14,Howe Hilary ,OH,2,2,0,0,,-18.18,CAN,SCORING,2,22,13758,0
5,1,Fitterer Allyssah Marie ,MB,0,0,0,0,,,CAN,SCORING,2,22,13758,0
6,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,2,22,13758,0
7,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,2,22,13758,0
8,10,Baker Courtney ,S,0,0,0,0,,-100.00,CAN,SCORING,2,22,13758,0
9,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,2,22,13758,0
10,13,King Brie ,S,0,0,0,0,,0.00,CAN,SCORING,2,22,13758,0
11,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,2,22,13758,0
12,17,Georgiadis Katerina ,L,0,0,0,0,,,CAN,SCORING,2,22,13758,0
13,25,Grills Sydney ,O,0,0,0,0,,,CAN,SCORING,2,22,13758,0
0,9,Gray Alexa ,OH,7,7,0,0,,46.67,CAN,SCORING,3,23,13758,0
1,3,Van Ryk Kiera ,OH,3,3,0,0,,0.00,CAN,SCORING,3,23,13758,0
2,14,Howe Hilary ,OH,3,2,1,0,,16.67,CAN,SCORING,3,23,13758,0
3,1,Fitterer Allyssah Marie ,MB,0,0,0,0,,,CAN,SCORING,3,23,13758,0
4,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,3,23,13758,0
5,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,3,23,13758,0
6,10,Baker Courtney ,S,0,0,0,0,,,CAN,SCORING,3,23,13758,0
7,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,3,23,13758,0
8,12,Cross Jennifer (C),MB,0,0,0,0,,-45.45,CAN,SCORING,3,23,13758,0
9,13,King Brie ,S,0,0,0,0,,0.00,CAN,SCORING,3,23,13758,0
10,16,Livingston Caroline ,OH,0,0,0,0,,-100.00,CAN,SCORING,3,23,13758,0
11,17,Georgiadis Katerina ,L,0,0,0,0,,,CAN,SCORING,3,23,13758,0
12,19,Maglio Emily ,MB,0,0,0,0,,0.00,CAN,SCORING,3,23,13758,0
13,25,Grills Sydney ,O,0,0,0,0,,,CAN,SCORING,3,23,13758,0
0,9,Gray Alexa ,OH,5,5,0,0,,20.00,CAN,SCORING,4,20,13758,0
1,19,Maglio Emily ,MB,4,4,0,0,,0.00,CAN,SCORING,4,20,13758,0
2,3,Van Ryk Kiera ,OH,2,2,0,0,,-25.00,CAN,SCORING,4,20,13758,0
3,25,Grills Sydney ,O,2,1,0,1,,20.00,CAN,SCORING,4,20,13758,0
4,10,Baker Courtney ,S,1,0,1,0,,100.00,CAN,SCORING,4,20,13758,0
5,12,Cross Jennifer (C),MB,1,1,0,0,,0.00,CAN,SCORING,4,20,13758,0
6,1,Fitterer Allyssah Marie ,MB,0,0,0,0,,,CAN,SCORING,4,20,13758,0
7,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,4,20,13758,0
8,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,4,20,13758,0
9,11,Mitrovic Andrea ,OH,0,0,0,0,,-50.00,CAN,SCORING,4,20,13758,0
10,13,King Brie ,S,0,0,0,0,,-33.33,CAN,SCORING,4,20,13758,0
11,14,Howe Hilary ,OH,0,0,0,0,,-33.33,CAN,SCORING,4,20,13758,0
12,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,4,20,13758,0
13,17,Georgiadis Katerina ,L,0,0,0,0,,,CAN,SCORING,4,20,13758,0
0,7,Kang Sohwi ,OH,11,9,2,0,,20.59,KOR,SCORING,0,0,13759,
1,13,Park Jeongah (C),OH,7,6,1,0,,6.25,KOR,SCORING,0,0,13759,
2,12,Lee Dahyeon ,MB,5,4,1,0,,15.00,KOR,SCORING,0,0,13759,
3,6,Lee Seonwoo ,O,4,2,0,2,,-9.52,KOR,SCORING,0,0,13759,
4,8,Jung Hoyoung ,MB,4,2,2,0,,8.70,KOR,SCORING,0,0,13759,
5,19,Kim Heejin ,O,4,3,1,0,,-16.00,KOR,SCORING,0,0,13759,
6,15,Hwang Minkyoung ,OH,1,0,1,0,,10.00,KOR,SCORING,0,0,13759,
7,3,Yeum Hye Seon ,S,0,0,0,0,,-7.69,KOR,SCORING,0,0,13759,
8,4,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,0,0,13759,
9,5,Noh Ran ,L,0,0,0,0,,,KOR,SCORING,0,0,13759,
10,9,Lee Juah ,MB,0,0,0,0,,0.00,KOR,SCORING,0,0,13759,
11,10,Go Yerim ,OH,0,0,0,0,,,KOR,SCORING,0,0,13759,
12,16,Lee Hanbi ,OH,0,0,0,0,,,KOR,SCORING,0,0,13759,
13,17,Park Haejin ,S,0,0,0,0,,,KOR,SCORING,0,0,13759,
0,7,Kang Sohwi ,OH,4,4,0,0,,25.00,KOR,SCORING,1,17,13759,0
1,19,Kim Heejin ,O,4,3,1,0,,0.00,KOR,SCORING,1,17,13759,0
2,12,Lee Dahyeon ,MB,2,1,1,0,,20.00,KOR,SCORING,1,17,13759,0
3,13,Park Jeongah (C),OH,2,2,0,0,,0.00,KOR,SCORING,1,17,13759,0
4,8,Jung Hoyoung ,MB,1,0,1,0,,0.00,KOR,SCORING,1,17,13759,0
5,3,Yeum Hye Seon ,S,0,0,0,0,,-20.00,KOR,SCORING,1,17,13759,0
6,4,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,1,17,13759,0
7,5,Noh Ran ,L,0,0,0,0,,,KOR,SCORING,1,17,13759,0
8,6,Lee Seonwoo ,O,0,0,0,0,,,KOR,SCORING,1,17,13759,0
9,9,Lee Juah ,MB,0,0,0,0,,,KOR,SCORING,1,17,13759,0
10,10,Go Yerim ,OH,0,0,0,0,,,KOR,SCORING,1,17,13759,0
11,15,Hwang Minkyoung ,OH,0,0,0,0,,0.00,KOR,SCORING,1,17,13759,0
12,16,Lee Hanbi ,OH,0,0,0,0,,,KOR,SCORING,1,17,13759,0
13,17,Park Haejin ,S,0,0,0,0,,,KOR,SCORING,1,17,13759,0
0,13,Park Jeongah (C),OH,4,3,1,0,,6.25,KOR,SCORING,2,16,13759,0
1,6,Lee Seonwoo ,O,3,1,0,2,,14.29,KOR,SCORING,2,16,13759,0
2,7,Kang Sohwi ,OH,3,1,2,0,,0.00,KOR,SCORING,2,16,13759,0
3,8,Jung Hoyoung ,MB,2,1,1,0,,20.00,KOR,SCORING,2,16,13759,0
4,12,Lee Dahyeon ,MB,2,2,0,0,,9.09,KOR,SCORING,2,16,13759,0
5,3,Yeum Hye Seon ,S,0,0,0,0,,0.00,KOR,SCORING,2,16,13759,0
6,4,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,2,16,13759,0
7,5,Noh Ran ,L,0,0,0,0,,,KOR,SCORING,2,16,13759,0
8,9,Lee Juah ,MB,0,0,0,0,,,KOR,SCORING,2,16,13759,0
9,10,Go Yerim ,OH,0,0,0,0,,,KOR,SCORING,2,16,13759,0
10,15,Hwang Minkyoung ,OH,0,0,0,0,,0.00,KOR,SCORING,2,16,13759,0
11,16,Lee Hanbi ,OH,0,0,0,0,,,KOR,SCORING,2,16,13759,0
12,17,Park Haejin ,S,0,0,0,0,,,KOR,SCORING,2,16,13759,0
13,19,Kim Heejin ,O,0,0,0,0,,-33.33,KOR,SCORING,2,16,13759,0
0,7,Kang Sohwi ,OH,4,4,0,0,,30.77,KOR,SCORING,3,11,13759,0
1,6,Lee Seonwoo ,O,1,1,0,0,,-21.43,KOR,SCORING,3,11,13759,0
2,8,Jung Hoyoung ,MB,1,1,0,0,,0.00,KOR,SCORING,3,11,13759,0
3,12,Lee Dahyeon ,MB,1,1,0,0,,25.00,KOR,SCORING,3,11,13759,0
4,13,Park Jeongah (C),OH,1,1,0,0,,20.00,KOR,SCORING,3,11,13759,0
5,15,Hwang Minkyoung ,OH,1,0,1,0,,12.50,KOR,SCORING,3,11,13759,0
6,3,Yeum Hye Seon ,S,0,0,0,0,,0.00,KOR,SCORING,3,11,13759,0
7,4,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,3,11,13759,0
8,5,Noh Ran ,L,0,0,0,0,,,KOR,SCORING,3,11,13759,0
9,9,Lee Juah ,MB,0,0,0,0,,0.00,KOR,SCORING,3,11,13759,0
10,10,Go Yerim ,OH,0,0,0,0,,,KOR,SCORING,3,11,13759,0
11,16,Lee Hanbi ,OH,0,0,0,0,,,KOR,SCORING,3,11,13759,0
12,17,Park Haejin ,S,0,0,0,0,,,KOR,SCORING,3,11,13759,0
13,19,Kim Heejin ,O,0,0,0,0,,-28.57,KOR,SCORING,3,11,13759,0
0,3,Nishida Sarina (C),OH,22,19,3,0,,33.33,JPN,SCORING,0,0,13759,
1,4,Ishikawa Mayu ,OH,14,10,2,2,,19.15,JPN,SCORING,0,0,13759,
2,25,Ogawa Erina ,MB,7,7,0,0,,9.38,JPN,SCORING,0,0,13759,
3,19,Yamada Nichika ,MB,5,5,0,0,,3.70,JPN,SCORING,0,0,13759,
4,2,Uchiseto Mami ,L,4,4,0,0,,8.70,JPN,SCORING,0,0,13759,
5,24,Matsui Tamaki ,S,2,2,0,0,,8.33,JPN,SCORING,0,0,13759,
6,38,Sato Yoshino ,OH,2,2,0,0,,-18.75,JPN,SCORING,0,0,13759,
7,1,Moriya Akane ,L,0,0,0,0,,,JPN,SCORING,0,0,13759,
8,5,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,0,0,13759,
9,9,Kojima Manami ,L,0,0,0,0,,,JPN,SCORING,0,0,13759,
10,10,Inoue Arisa ,OH,0,0,0,0,,,JPN,SCORING,0,0,13759,
11,14,Okumu Oba Fuyumi Hawi ,OH,0,0,0,0,,,JPN,SCORING,0,0,13759,
12,15,Hayashi Kotona ,OH,0,0,0,0,,0.00,JPN,SCORING,0,0,13759,
13,30,Seki Nanami ,S,0,0,0,0,,,JPN,SCORING,0,0,13759,
0,3,Nishida Sarina (C),OH,8,7,1,0,,50.00,JPN,SCORING,1,25,13759,1
1,4,Ishikawa Mayu ,OH,4,3,1,0,,15.38,JPN,SCORING,1,25,13759,1
2,19,Yamada Nichika ,MB,3,3,0,0,,11.11,JPN,SCORING,1,25,13759,1
3,25,Ogawa Erina ,MB,2,2,0,0,,0.00,JPN,SCORING,1,25,13759,1
