,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
2,4,Yang Hanyu ,MB,3,2,0,1,,0.00,CHN,SCORING,1,23,11834,0
3,8,Li Yao ,OH,3,2,1,0,,16.67,CHN,SCORING,1,23,11834,0
4,3,Diao Linyu ,S,2,1,0,1,,66.67,CHN,SCORING,1,23,11834,0
5,7,Wang Yuanyuan ,MB,1,1,0,0,,-6.67,CHN,SCORING,1,23,11834,0
6,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,1,23,11834,0
7,10,Liu Xiaotong ,OH,0,0,0,0,,-66.67,CHN,SCORING,1,23,11834,0
8,11,Yao Di ,S,0,0,0,0,,0.00,CHN,SCORING,1,23,11834,0
9,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,1,23,11834,0
10,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,1,23,11834,0
11,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,1,23,11834,0
12,22,Duan Fang ,OH,0,0,0,0,,,CHN,SCORING,1,23,11834,0
0,9,Zhang Changning (C),OH,7,6,1,0,,37.50,CHN,SCORING,2,25,11834,1
1,8,Li Yao ,OH,3,2,1,0,,6.25,CHN,SCORING,2,25,11834,1
2,7,Wang Yuanyuan ,MB,2,1,1,0,,-28.57,CHN,SCORING,2,25,11834,1
3,19,Liu Yanhan ,OH,2,1,1,0,,5.88,CHN,SCORING,2,25,11834,1
4,4,Yang Hanyu ,MB,1,0,1,0,,0.00,CHN,SCORING,2,25,11834,1
5,14,Zheng Yixin ,O,1,1,0,0,,33.33,CHN,SCORING,2,25,11834,1
6,3,Diao Linyu ,S,0,0,0,0,,,CHN,SCORING,2,25,11834,1
7,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,2,25,11834,1
8,10,Liu Xiaotong ,OH,0,0,0,0,,,CHN,SCORING,2,25,11834,1
9,11,Yao Di ,S,0,0,0,0,,-25.00,CHN,SCORING,2,25,11834,1
10,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,2,25,11834,1
11,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,2,25,11834,1
12,22,Duan Fang ,OH,0,0,0,0,,,CHN,SCORING,2,25,11834,1
0,9,Zhang Changning (C),OH,5,2,3,0,,18.18,CHN,SCORING,3,25,11834,1
1,8,Li Yao ,OH,4,3,0,1,,5.00,CHN,SCORING,3,25,11834,1
2,14,Zheng Yixin ,O,4,3,0,1,,37.50,CHN,SCORING,3,25,11834,1
3,19,Liu Yanhan ,OH,4,4,0,0,,57.14,CHN,SCORING,3,25,11834,1
4,4,Yang Hanyu ,MB,1,1,0,0,,0.00,CHN,SCORING,3,25,11834,1
5,3,Diao Linyu ,S,0,0,0,0,,,CHN,SCORING,3,25,11834,1
6,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,3,25,11834,1
7,7,Wang Yuanyuan ,MB,0,0,0,0,,,CHN,SCORING,3,25,11834,1
8,10,Liu Xiaotong ,OH,0,0,0,0,,,CHN,SCORING,3,25,11834,1
9,11,Yao Di ,S,0,0,0,0,,-14.29,CHN,SCORING,3,25,11834,1
10,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,3,25,11834,1
11,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,3,25,11834,1
12,22,Duan Fang ,OH,0,0,0,0,,-50.00,CHN,SCORING,3,25,11834,1
0,8,Li Yao ,OH,4,3,0,1,,18.18,CHN,SCORING,4,25,11834,1
1,9,Zhang Changning (C),OH,4,3,0,1,,6.25,CHN,SCORING,4,25,11834,1
2,19,Liu Yanhan ,OH,4,4,0,0,,28.57,CHN,SCORING,4,25,11834,1
3,4,Yang Hanyu ,MB,3,2,1,0,,0.00,CHN,SCORING,4,25,11834,1
4,14,Zheng Yixin ,O,2,1,0,1,,8.33,CHN,SCORING,4,25,11834,1
5,3,Diao Linyu ,S,0,0,0,0,,-50.00,CHN,SCORING,4,25,11834,1
6,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,4,25,11834,1
7,7,Wang Yuanyuan ,MB,0,0,0,0,,,CHN,SCORING,4,25,11834,1
8,10,Liu Xiaotong ,OH,0,0,0,0,,,CHN,SCORING,4,25,11834,1
9,11,Yao Di ,S,0,0,0,0,,-25.00,CHN,SCORING,4,25,11834,1
10,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,4,25,11834,1
11,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,4,25,11834,1
12,22,Duan Fang ,OH,0,0,0,0,,,CHN,SCORING,4,25,11834,1
0,1,Lee Soyoung ,OH,16,14,0,2,,15.00,KOR,SCORING,0,0,11834,
1,10,Kim Yeon Koung (C),OH,14,13,1,0,,6.90,KOR,SCORING,0,0,11834,
2,13,Park Jeongah ,OH,10,9,0,1,,2.70,KOR,SCORING,0,0,11834,
3,14,Yang Hyo Jin ,MB,8,7,1,0,,9.38,KOR,SCORING,0,0,11834,
4,12,Han Songyi ,MB,4,3,1,0,,0.00,KOR,SCORING,0,0,11834,
5,16,Jeong Jiyun ,OH,2,2,0,0,,-23.81,KOR,SCORING,0,0,11834,
6,6,Kim Dain ,S,1,0,0,1,,-23.81,KOR,SCORING,0,0,11834,
7,19,Pyo Seungju ,OH,1,1,0,0,,0.00,KOR,SCORING,0,0,11834,
8,2,Lee Dahyeon ,MB,0,0,0,0,,,KOR,SCORING,0,0,11834,
9,5,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,0,0,11834,
10,7,An Hyejin ,S,0,0,0,0,,-11.11,KOR,SCORING,0,0,11834,
11,8,Park Eunjin ,MB,0,0,0,0,,,KOR,SCORING,0,0,11834,
12,9,Oh Jiyoung ,L,0,0,0,0,,,KOR,SCORING,0,0,11834,
13,15,Yuk Seoyoung ,O,0,0,0,0,,,KOR,SCORING,0,0,11834,
0,1,Lee Soyoung ,OH,6,6,0,0,,23.53,KOR,SCORING,1,25,11834,1
1,10,Kim Yeon Koung (C),OH,4,3,1,0,,16.67,KOR,SCORING,1,25,11834,1
2,14,Yang Hyo Jin ,MB,4,4,0,0,,33.33,KOR,SCORING,1,25,11834,1
3,13,Park Jeongah ,OH,2,2,0,0,,0.00,KOR,SCORING,1,25,11834,1
4,6,Kim Dain ,S,1,0,0,1,,0.00,KOR,SCORING,1,25,11834,1
5,12,Han Songyi ,MB,1,0,1,0,,20.00,KOR,SCORING,1,25,11834,1
6,16,Jeong Jiyun ,OH,1,1,0,0,,25.00,KOR,SCORING,1,25,11834,1
7,2,Lee Dahyeon ,MB,0,0,0,0,,,KOR,SCORING,1,25,11834,1
8,5,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,1,25,11834,1
9,7,An Hyejin ,S,0,0,0,0,,0.00,KOR,SCORING,1,25,11834,1
10,8,Park Eunjin ,MB,0,0,0,0,,,KOR,SCORING,1,25,11834,1
11,9,Oh Jiyoung ,L,0,0,0,0,,,KOR,SCORING,1,25,11834,1
12,15,Yuk Seoyoung ,O,0,0,0,0,,,KOR,SCORING,1,25,11834,1
13,19,Pyo Seungju ,OH,0,0,0,0,,,KOR,SCORING,1,25,11834,1
0,10,Kim Yeon Koung (C),OH,6,6,0,0,,12.50,KOR,SCORING,2,19,11834,0
1,13,Park Jeongah ,OH,4,4,0,0,,23.08,KOR,SCORING,2,19,11834,0
2,1,Lee Soyoung ,OH,3,3,0,0,,0.00,KOR,SCORING,2,19,11834,0
3,12,Han Songyi ,MB,1,1,0,0,,-25.00,KOR,SCORING,2,19,11834,0
4,14,Yang Hyo Jin ,MB,1,1,0,0,,-9.09,KOR,SCORING,2,19,11834,0
5,19,Pyo Seungju ,OH,1,1,0,0,,0.00,KOR,SCORING,2,19,11834,0
6,2,Lee Dahyeon ,MB,0,0,0,0,,,KOR,SCORING,2,19,11834,0
7,5,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,2,19,11834,0
8,6,Kim Dain ,S,0,0,0,0,,-14.29,KOR,SCORING,2,19,11834,0
9,7,An Hyejin ,S,0,0,0,0,,0.00,KOR,SCORING,2,19,11834,0
10,8,Park Eunjin ,MB,0,0,0,0,,,KOR,SCORING,2,19,11834,0
11,9,Oh Jiyoung ,L,0,0,0,0,,,KOR,SCORING,2,19,11834,0
12,15,Yuk Seoyoung ,O,0,0,0,0,,,KOR,SCORING,2,19,11834,0
13,16,Jeong Jiyun ,OH,0,0,0,0,,-100.00,KOR,SCORING,2,19,11834,0
0,1,Lee Soyoung ,OH,4,2,0,2,,12.50,KOR,SCORING,3,19,11834,0
1,13,Park Jeongah ,OH,4,3,0,1,,-9.09,KOR,SCORING,3,19,11834,0
2,10,Kim Yeon Koung (C),OH,2,2,0,0,,25.00,KOR,SCORING,3,19,11834,0
3,12,Han Songyi ,MB,2,2,0,0,,20.00,KOR,SCORING,3,19,11834,0
4,14,Yang Hyo Jin ,MB,1,1,0,0,,-14.29,KOR,SCORING,3,19,11834,0
5,2,Lee Dahyeon ,MB,0,0,0,0,,,KOR,SCORING,3,19,11834,0
6,5,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,3,19,11834,0
7,6,Kim Dain ,S,0,0,0,0,,-50.00,KOR,SCORING,3,19,11834,0
8,7,An Hyejin ,S,0,0,0,0,,0.00,KOR,SCORING,3,19,11834,0
9,8,Park Eunjin ,MB,0,0,0,0,,,KOR,SCORING,3,19,11834,0
10,9,Oh Jiyoung ,L,0,0,0,0,,,KOR,SCORING,3,19,11834,0
11,15,Yuk Seoyoung ,O,0,0,0,0,,,KOR,SCORING,3,19,11834,0
12,16,Jeong Jiyun ,OH,0,0,0,0,,-75.00,KOR,SCORING,3,19,11834,0
13,19,Pyo Seungju ,OH,0,0,0,0,,,KOR,SCORING,3,19,11834,0
0,1,Lee Soyoung ,OH,3,3,0,0,,20.00,KOR,SCORING,4,18,11834,0
1,10,Kim Yeon Koung (C),OH,2,2,0,0,,-18.75,KOR,SCORING,4,18,11834,0
2,14,Yang Hyo Jin ,MB,2,1,1,0,,40.00,KOR,SCORING,4,18,11834,0
3,16,Jeong Jiyun ,OH,1,1,0,0,,-9.09,KOR,SCORING,4,18,11834,0
4,2,Lee Dahyeon ,MB,0,0,0,0,,,KOR,SCORING,4,18,11834,0
5,5,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,4,18,11834,0
6,6,Kim Dain ,S,0,0,0,0,,-66.67,KOR,SCORING,4,18,11834,0
7,7,An Hyejin ,S,0,0,0,0,,-50.00,KOR,SCORING,4,18,11834,0
8,8,Park Eunjin ,MB,0,0,0,0,,,KOR,SCORING,4,18,11834,0
9,9,Oh Jiyoung ,L,0,0,0,0,,,KOR,SCORING,4,18,11834,0
10,12,Han Songyi ,MB,0,0,0,0,,-11.11,KOR,SCORING,4,18,11834,0
11,13,Park Jeongah ,OH,0,0,0,0,,-33.33,KOR,SCORING,4,18,11834,0
12,15,Yuk Seoyoung ,O,0,0,0,0,,,KOR,SCORING,4,18,11834,0
13,19,Pyo Seungju ,OH,0,0,0,0,,,KOR,SCORING,4,18,11834,0
0,18,De La Cruz De Peña Bethania ,OH,10,9,0,1,,18.75,DOM,SCORING,0,0,11835,
1,23,Gonzalez Lopez Gaila Ceneida ,O,10,9,1,0,,2.56,DOM,SCORING,0,0,11835,
2,14,Rivera Brens Prisilla (C),OH,8,8,0,0,,10.81,DOM,SCORING,0,0,11835,
3,21,Martinez Jineiry ,MB,4,3,1,0,,25.00,DOM,SCORING,0,0,11835,
4,3,Eve Mejia Lisvel Elisa ,MB,2,1,1,0,,-38.10,DOM,SCORING,0,0,11835,
5,17,Mambru Casilla Gina Altagracia ,O,2,2,0,0,,-14.29,DOM,SCORING,0,0,11835,
6,1,Vargas Valdez Annerys Victoria ,MB,1,1,0,0,,-20.00,DOM,SCORING,0,0,11835,
7,16,Peña Isabel Yonkaira Paola ,OH,1,1,0,0,,-8.33,DOM,SCORING,0,0,11835,
8,5,Castillo Brenda ,L,0,0,0,0,,,DOM,SCORING,0,0,11835,
9,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,,DOM,SCORING,0,0,11835,
10,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,-15.38,DOM,SCORING,0,0,11835,
11,11,Rodriguez Marifranchi ,MB,0,0,0,0,,,DOM,SCORING,0,0,11835,
12,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,,DOM,SCORING,0,0,11835,
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,0,0,11835,
0,18,De La Cruz De Peña Bethania ,OH,6,6,0,0,,30.77,DOM,SCORING,1,20,11835,0
1,14,Rivera Brens Prisilla (C),OH,3,3,0,0,,18.18,DOM,SCORING,1,20,11835,0
2,23,Gonzalez Lopez Gaila Ceneida ,O,3,3,0,0,,18.18,DOM,SCORING,1,20,11835,0
3,21,Martinez Jineiry ,MB,2,2,0,0,,25.00,DOM,SCORING,1,20,11835,0
4,3,Eve Mejia Lisvel Elisa ,MB,1,1,0,0,,-33.33,DOM,SCORING,1,20,11835,0
5,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,,DOM,SCORING,1,20,11835,0
6,5,Castillo Brenda ,L,0,0,0,0,,,DOM,SCORING,1,20,11835,0
7,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,,DOM,SCORING,1,20,11835,0
8,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,0.00,DOM,SCORING,1,20,11835,0
9,11,Rodriguez Marifranchi ,MB,0,0,0,0,,,DOM,SCORING,1,20,11835,0
10,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,,DOM,SCORING,1,20,11835,0
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,0.00,DOM,SCORING,1,20,11835,0
12,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,,DOM,SCORING,1,20,11835,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,1,20,11835,0
0,18,De La Cruz De Peña Bethania ,OH,4,3,0,1,,10.53,DOM,SCORING,2,21,11835,0
1,23,Gonzalez Lopez Gaila Ceneida ,O,4,3,1,0,,6.25,DOM,SCORING,2,21,11835,0
2,14,Rivera Brens Prisilla (C),OH,2,2,0,0,,0.00,DOM,SCORING,2,21,11835,0
3,21,Martinez Jineiry ,MB,2,1,1,0,,25.00,DOM,SCORING,2,21,11835,0
4,3,Eve Mejia Lisvel Elisa ,MB,1,0,1,0,,-50.00,DOM,SCORING,2,21,11835,0
5,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,,DOM,SCORING,2,21,11835,0
6,5,Castillo Brenda ,L,0,0,0,0,,,DOM,SCORING,2,21,11835,0
7,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,,DOM,SCORING,2,21,11835,0
8,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,-28.57,DOM,SCORING,2,21,11835,0
9,11,Rodriguez Marifranchi ,MB,0,0,0,0,,,DOM,SCORING,2,21,11835,0
10,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,,DOM,SCORING,2,21,11835,0
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,-100.00,DOM,SCORING,2,21,11835,0
12,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,,DOM,SCORING,2,21,11835,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,2,21,11835,0
0,14,Rivera Brens Prisilla (C),OH,3,3,0,0,,18.18,DOM,SCORING,3,12,11835,0
1,23,Gonzalez Lopez Gaila Ceneida ,O,3,3,0,0,,-16.67,DOM,SCORING,3,12,11835,0
2,17,Mambru Casilla Gina Altagracia ,O,2,2,0,0,,0.00,DOM,SCORING,3,12,11835,0
3,1,Vargas Valdez Annerys Victoria ,MB,1,1,0,0,,-20.00,DOM,SCORING,3,12,11835,0
4,16,Peña Isabel Yonkaira Paola ,OH,1,1,0,0,,-8.33,DOM,SCORING,3,12,11835,0
5,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,-25.00,DOM,SCORING,3,12,11835,0
6,5,Castillo Brenda ,L,0,0,0,0,,,DOM,SCORING,3,12,11835,0
7,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,,DOM,SCORING,3,12,11835,0
8,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,0.00,DOM,SCORING,3,12,11835,0
9,11,Rodriguez Marifranchi ,MB,0,0,0,0,,,DOM,SCORING,3,12,11835,0
10,18,De La Cruz De Peña Bethania ,OH,0,0,0,0,,,DOM,SCORING,3,12,11835,0
11,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,,DOM,SCORING,3,12,11835,0
12,21,Martinez Jineiry ,MB,0,0,0,0,,,DOM,SCORING,3,12,11835,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,3,12,11835,0
0,3,Plummer Kathryn ,OH,16,14,2,0,,11.63,USA,SCORING,0,0,11835,
1,10,Larson Jordan (C),OH,15,14,1,0,,18.75,USA,SCORING,0,0,11835,
2,12,Thompson Jordan ,O,15,13,1,1,,12.73,USA,SCORING,0,0,11835,
3,8,Tapp Hannah ,MB,7,3,4,0,,10.34,USA,SCORING,0,0,11835,
4,6,Dixon Tetori ,MB,6,6,0,0,,11.54,USA,SCORING,0,0,11835,
5,7,Carlini Lauren ,S,3,1,1,1,,13.33,USA,SCORING,0,0,11835,
6,1,Hancock Micha ,S,0,0,0,0,,,USA,SCORING,0,0,11835,
7,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,0,0,11835,
8,11,Drews Andrea ,O,0,0,0,0,,,USA,SCORING,0,0,11835,
9,13,Wilhite Sarah ,OH,0,0,0,0,,,USA,SCORING,0,0,11835,
10,15,Hill Kimberly ,OH,0,0,0,0,,,USA,SCORING,0,0,11835,
11,16,Akinradewo Foluke ,MB,0,0,0,0,,,USA,SCORING,0,0,11835,
12,17,Courtney Megan ,OH,0,0,0,0,,,USA,SCORING,0,0,11835,
13,22,Washington Haleigh ,MB,0,0,0,0,,,USA,SCORING,0,0,11835,
0,3,Plummer Kathryn ,OH,6,5,1,0,,25.00,USA,SCORING,1,25,11835,1
1,12,Thompson Jordan ,O,6,6,0,0,,13.64,USA,SCORING,1,25,11835,1
2,10,Larson Jordan (C),OH,4,4,0,0,,13.33,USA,SCORING,1,25,11835,1
3,8,Tapp Hannah ,MB,3,2,1,0,,28.57,USA,SCORING,1,25,11835,1
4,6,Dixon Tetori ,MB,2,2,0,0,,11.11,USA,SCORING,1,25,11835,1
5,7,Carlini Lauren ,S,2,1,0,1,,50.00,USA,SCORING,1,25,11835,1
6,1,Hancock Micha ,S,0,0,0,0,,,USA,SCORING,1,25,11835,1
7,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,1,25,11835,1
8,11,Drews Andrea ,O,0,0,0,0,,,USA,SCORING,1,25,11835,1
9,13,Wilhite Sarah ,OH,0,0,0,0,,,USA,SCORING,1,25,11835,1
10,15,Hill Kimberly ,OH,0,0,0,0,,,USA,SCORING,1,25,11835,1
11,16,Akinradewo Foluke ,MB,0,0,0,0,,,USA,SCORING,1,25,11835,1
12,17,Courtney Megan ,OH,0,0,0,0,,,USA,SCORING,1,25,11835,1
13,22,Washington Haleigh ,MB,0,0,0,0,,,USA,SCORING,1,25,11835,1
0,10,Larson Jordan (C),OH,7,6,1,0,,21.05,USA,SCORING,2,25,11835,1
1,3,Plummer Kathryn ,OH,4,4,0,0,,-11.76,USA,SCORING,2,25,11835,1
2,12,Thompson Jordan ,O,4,4,0,0,,10.53,USA,SCORING,2,25,11835,1
3,6,Dixon Tetori ,MB,3,3,0,0,,10.00,USA,SCORING,2,25,11835,1
4,8,Tapp Hannah ,MB,2,1,1,0,,0.00,USA,SCORING,2,25,11835,1
5,1,Hancock Micha ,S,0,0,0,0,,,USA,SCORING,2,25,11835,1
6,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,2,25,11835,1
7,7,Carlini Lauren ,S,0,0,0,0,,-14.29,USA,SCORING,2,25,11835,1
8,11,Drews Andrea ,O,0,0,0,0,,,USA,SCORING,2,25,11835,1
9,13,Wilhite Sarah ,OH,0,0,0,0,,,USA,SCORING,2,25,11835,1
10,15,Hill Kimberly ,OH,0,0,0,0,,,USA,SCORING,2,25,11835,1
11,16,Akinradewo Foluke ,MB,0,0,0,0,,,USA,SCORING,2,25,11835,1
12,17,Courtney Megan ,OH,0,0,0,0,,,USA,SCORING,2,25,11835,1
13,22,Washington Haleigh ,MB,0,0,0,0,,,USA,SCORING,2,25,11835,1
0,3,Plummer Kathryn ,OH,6,5,1,0,,28.57,USA,SCORING,3,25,11835,1
1,12,Thompson Jordan ,O,5,3,1,1,,14.29,USA,SCORING,3,25,11835,1
2,10,Larson Jordan (C),OH,4,4,0,0,,21.43,USA,SCORING,3,25,11835,1
3,8,Tapp Hannah ,MB,2,0,2,0,,9.09,USA,SCORING,3,25,11835,1
4,6,Dixon Tetori ,MB,1,1,0,0,,14.29,USA,SCORING,3,25,11835,1
5,7,Carlini Lauren ,S,1,0,1,0,,25.00,USA,SCORING,3,25,11835,1
6,1,Hancock Micha ,S,0,0,0,0,,,USA,SCORING,3,25,11835,1
7,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,3,25,11835,1
8,11,Drews Andrea ,O,0,0,0,0,,,USA,SCORING,3,25,11835,1
9,13,Wilhite Sarah ,OH,0,0,0,0,,,USA,SCORING,3,25,11835,1
10,15,Hill Kimberly ,OH,0,0,0,0,,,USA,SCORING,3,25,11835,1
11,16,Akinradewo Foluke ,MB,0,0,0,0,,,USA,SCORING,3,25,11835,1
12,17,Courtney Megan ,OH,0,0,0,0,,,USA,SCORING,3,25,11835,1
13,22,Washington Haleigh ,MB,0,0,0,0,,,USA,SCORING,3,25,11835,1
0,29,D'Odorico Sofia ,OH,19,13,4,2,,10.81,ITA,SCORING,0,0,11836,
1,12,Guerra Anastasia ,OH,16,12,2,2,,10.00,ITA,SCORING,0,0,11836,
2,19,Mingardi Camilla ,OH,16,13,2,1,,9.09,ITA,SCORING,0,0,11836,
3,21,Lubian Marina ,MB,11,6,1,4,,-12.96,ITA,SCORING,0,0,11836,
4,24,Mazzaro Alessia ,MB,9,7,2,0,,10.00,ITA,SCORING,0,0,11836,
5,15,Nwakalor Sylvia Chinelo ,O,3,2,0,1,,-11.11,ITA,SCORING,0,0,11836,
6,2,Bosio Francesca (C),S,0,0,0,0,,-5.88,ITA,SCORING,0,0,11836,
7,4,Bonifacio Sara ,MB,0,0,0,0,,,ITA,SCORING,0,0,11836,
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,0,0,11836,
9,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,0,0,11836,
10,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,0,0,11836,
11,28,Melli Giulia ,OH,0,0,0,0,,-66.67,ITA,SCORING,0,0,11836,
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,0,0,11836,
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,0,0,11836,
0,21,Lubian Marina ,MB,4,2,1,1,,-11.76,ITA,SCORING,1,22,11836,0
1,29,D'Odorico Sofia ,OH,4,3,1,0,,6.25,ITA,SCORING,1,22,11836,0
2,12,Guerra Anastasia ,OH,2,2,0,0,,14.29,ITA,SCORING,1,22,11836,0
3,19,Mingardi Camilla ,OH,2,2,0,0,,0.00,ITA,SCORING,1,22,11836,0
4,24,Mazzaro Alessia ,MB,2,2,0,0,,33.33,ITA,SCORING,1,22,11836,0
5,2,Bosio Francesca (C),S,0,0,0,0,,-25.00,ITA,SCORING,1,22,11836,0
6,4,Bonifacio Sara ,MB,0,0,0,0,,,ITA,SCORING,1,22,11836,0
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,-100.00,ITA,SCORING,1,22,11836,0
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,1,22,11836,0
9,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,1,22,11836,0
10,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,1,22,11836,0
11,28,Melli Giulia ,OH,0,0,0,0,,,ITA,SCORING,1,22,11836,0
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,1,22,11836,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,1,22,11836,0
0,19,Mingardi Camilla ,OH,6,4,1,1,,25.00,ITA,SCORING,2,25,11836,1
1,12,Guerra Anastasia ,OH,4,2,0,2,,12.50,ITA,SCORING,2,25,11836,1
2,29,D'Odorico Sofia ,OH,4,3,1,0,,25.00,ITA,SCORING,2,25,11836,1
3,21,Lubian Marina ,MB,2,2,0,0,,0.00,ITA,SCORING,2,25,11836,1
4,24,Mazzaro Alessia ,MB,2,2,0,0,,12.50,ITA,SCORING,2,25,11836,1
5,2,Bosio Francesca (C),S,0,0,0,0,,0.00,ITA,SCORING,2,25,11836,1
6,4,Bonifacio Sara ,MB,0,0,0,0,,,ITA,SCORING,2,25,11836,1
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,,ITA,SCORING,2,25,11836,1
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,2,25,11836,1
9,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,2,25,11836,1
10,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,2,25,11836,1
11,28,Melli Giulia ,OH,0,0,0,0,,-50.00,ITA,SCORING,2,25,11836,1
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,2,25,11836,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,2,25,11836,1
0,12,Guerra Anastasia ,OH,4,3,1,0,,13.33,ITA,SCORING,3,25,11836,1
1,21,Lubian Marina ,MB,3,0,0,3,,0.00,ITA,SCORING,3,25,11836,1
2,29,D'Odorico Sofia ,OH,3,1,0,2,,0.00,ITA,SCORING,3,25,11836,1
3,19,Mingardi Camilla ,OH,2,2,0,0,,0.00,ITA,SCORING,3,25,11836,1
4,15,Nwakalor Sylvia Chinelo ,O,1,0,0,1,,-25.00,ITA,SCORING,3,25,11836,1
5,24,Mazzaro Alessia ,MB,1,0,1,0,,20.00,ITA,SCORING,3,25,11836,1
6,2,Bosio Francesca (C),S,0,0,0,0,,0.00,ITA,SCORING,3,25,11836,1
7,4,Bonifacio Sara ,MB,0,0,0,0,,,ITA,SCORING,3,25,11836,1
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,3,25,11836,1
9,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,3,25,11836,1
10,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,3,25,11836,1
11,28,Melli Giulia ,OH,0,0,0,0,,,ITA,SCORING,3,25,11836,1
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,3,25,11836,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,3,25,11836,1
0,12,Guerra Anastasia ,OH,5,4,1,0,,21.43,ITA,SCORING,4,22,11836,0
1,19,Mingardi Camilla ,OH,5,4,1,0,,6.67,ITA,SCORING,4,22,11836,0
2,24,Mazzaro Alessia ,MB,4,3,1,0,,7.69,ITA,SCORING,4,22,11836,0
3,29,D'Odorico Sofia ,OH,3,3,0,0,,0.00,ITA,SCORING,4,22,11836,0
